t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,214,0,105.9283,45.6646,749.6191,104.5668,79.1426,770.7170,-0.0107,-0.0127,-0.0119,0.9998,1877.0000,1855.0000,1888.0000,,,,
0.0093,214,0,106.8842,45.5784,750.5167,105.2700,79.0452,771.6146,-0.0108,-0.0121,-0.0111,0.9998,1874.0000,1855.0000,1888.0000,,,,
0.0193,214,0,106.8842,45.5784,750.5167,105.2700,79.0452,771.6146,-0.0108,-0.0121,-0.0111,0.9998,1870.0000,1855.0000,1888.0000,,,,
0.0312,214,0,106.9968,46.1900,749.0706,105.5073,79.6626,770.1685,-0.0098,-0.0123,-0.0122,0.9998,1861.0000,1855.0000,1888.0000,,,,
0.0431,214,0,106.9968,46.1900,749.0706,105.5073,79.6626,770.1685,-0.0098,-0.0123,-0.0122,0.9998,1853.0000,1855.0000,1888.0000,,,,
0.0549,214,0,106.9968,46.1900,749.0706,105.5073,79.6626,770.1685,-0.0098,-0.0123,-0.0122,0.9998,1842.0000,1855.0000,1888.0000,,,,
0.0638,214,0,106.7078,47.4971,746.5505,105.3081,80.9735,767.6485,-0.0104,-0.0111,-0.0131,0.9998,1835.0000,1855.0000,1888.0000,,,,
0.0748,214,0,106.7078,47.4971,746.5505,105.3081,80.9735,767.6485,-0.0104,-0.0111,-0.0131,0.9998,1824.0000,1855.0000,1888.0000,,,,
0.0869,214,0,107.4354,48.9802,746.9730,106.0139,82.4557,768.0709,-0.0113,-0.0124,-0.0128,0.9998,1813.0000,1855.0000,1888.0000,,,,
0.0987,214,0,107.4354,48.9802,746.9730,106.0139,82.4557,768.0709,-0.0113,-0.0124,-0.0128,0.9998,1801.0000,1855.0000,1888.0000,,,,
0.1109,214,0,107.4062,50.2817,745.8645,106.0609,83.7603,766.9625,-0.0105,-0.0116,-0.0133,0.9998,1790.0000,1855.0000,1888.0000,,,,
0.1229,214,0,107.4062,50.2817,745.8645,106.0609,83.7603,766.9625,-0.0105,-0.0116,-0.0133,0.9998,1778.0000,1855.0000,1888.0000,,,,
0.1319,214,0,107.4062,50.2817,745.8645,106.0609,83.7603,766.9625,-0.0105,-0.0116,-0.0133,0.9998,1769.0000,1855.0000,1888.0000,,,,
0.1430,214,0,108.0359,51.0865,745.9658,106.6083,84.5618,767.0637,-0.0087,-0.0114,-0.0136,0.9998,1759.0000,1855.0000,1888.0000,,,,
0.1549,214,0,108.0359,51.0865,745.9658,106.6083,84.5618,767.0637,-0.0087,-0.0114,-0.0136,0.9998,1748.0000,1855.0000,1888.0000,,,,
0.1670,214,0,108.9688,51.8891,746.9535,107.7092,85.3711,768.0515,-0.0088,-0.0105,-0.0134,0.9998,1737.0000,1855.0000,1888.0000,,,,
0.1789,214,0,108.9688,51.8891,746.9535,107.7092,85.3711,768.0515,-0.0088,-0.0105,-0.0134,0.9998,1724.0000,1855.0000,1888.0000,,,,
0.1909,214,0,109.2439,52.5504,744.1225,107.9184,86.0298,765.2205,-0.0078,-0.0109,-0.0140,0.9998,1714.0000,1855.0000,1888.0000,,,,
0.2005,214,0,109.2439,52.5504,744.1225,107.9184,86.0298,765.2205,-0.0078,-0.0109,-0.0140,0.9998,1705.0000,1855.0000,1888.0000,,,,
0.2110,214,0,109.2439,52.5504,744.1225,107.9184,86.0298,765.2205,-0.0078,-0.0109,-0.0140,0.9998,1695.0000,1855.0000,1888.0000,,,,
