t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,247,0,1.2068,-36.6931,872.8217,5.9389,-6.1565,892.9098,-0.0998,-0.0748,-0.1144,0.9856,1880.0000,1873.0000,1878.0000,,,,
0.0118,247,0,1.2068,-36.6931,872.8217,5.9389,-6.1565,892.9098,-0.0998,-0.0748,-0.1144,0.9856,1879.0000,1872.0000,1878.0000,,,,
0.0243,247,0,0.3774,-36.2031,876.4626,5.2930,-5.6955,896.5507,-0.0987,-0.0718,-0.1153,0.9858,1879.0000,1872.0000,1878.0000,,,,
0.0331,247,0,0.3774,-36.2031,876.4626,5.2930,-5.6955,896.5507,-0.0987,-0.0718,-0.1153,0.9858,1880.0000,1873.0000,1878.0000,,,,
0.0436,247,0,0.3774,-36.2031,876.4626,5.2930,-5.6955,896.5507,-0.0987,-0.0718,-0.1153,0.9858,1880.0000,1873.0000,1878.0000,,,,
0.0557,247,0,0.3823,-34.8116,870.8024,5.4057,-4.3216,890.8905,-0.1007,-0.0705,-0.1156,0.9857,1881.0000,1874.0000,1878.0000,,,,
0.0676,247,0,0.3823,-34.8116,870.8024,5.4057,-4.3216,890.8905,-0.1007,-0.0705,-0.1156,0.9857,1882.0000,1874.0000,1878.0000,,,,
0.0797,247,0,0.3823,-34.8116,870.8024,5.4057,-4.3216,890.8905,-0.1007,-0.0705,-0.1156,0.9857,1882.0000,1875.0000,1878.0000,,,,
0.0884,247,0,2.4196,-31.3382,875.0123,7.7703,-0.9039,895.1003,-0.0968,-0.0690,-0.1184,0.9858,1882.0000,1875.0000,1878.0000,,,,
0.0995,247,0,2.4196,-31.3382,875.0123,7.7703,-0.9039,895.1003,-0.0968,-0.0690,-0.1184,0.9858,1882.0000,1875.0000,1878.0000,,,,
0.1117,247,0,2.4196,-31.3382,875.0123,7.7703,-0.9039,895.1003,-0.0968,-0.0690,-0.1184,0.9858,1882.0000,1875.0000,1878.0000,,,,
0.1237,247,0,7.3457,-18.2833,869.1306,13.1893,12.0602,889.2187,-0.0930,-0.0615,-0.1311,0.9851,1882.0000,1875.0000,1878.0000,,,,
0.1361,247,0,7.3457,-18.2833,869.1306,13.1893,12.0602,889.2187,-0.0930,-0.0615,-0.1311,0.9851,1881.0000,1875.0000,1878.0000,,,,
0.1475,247,0,7.3457,-18.2833,869.1306,13.1893,12.0602,889.2187,-0.0930,-0.0615,-0.1311,0.9851,1880.0000,1875.0000,1878.0000,,,,
