t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,123,0,19.4576,191.7974,763.6624,16.3194,222.5388,783.7504,0.3628,0.1864,-0.1236,0.9046,1890.0000,1871.0000,1870.0000,,,,
0.0116,123,0,19.4576,191.7974,763.6624,16.3194,222.5388,783.7504,0.3628,0.1864,-0.1236,0.9046,1883.0000,1869.0000,1870.0000,,,,
0.0261,123,0,20.1957,192.4178,757.5797,22.7032,223.2171,777.6677,0.1052,0.1243,-0.0617,0.9847,1876.0000,1866.0000,1870.0000,,,,
0.0365,123,0,20.1957,192.4178,757.5797,22.7032,223.2171,777.6677,0.1052,0.1243,-0.0617,0.9847,1872.0000,1864.0000,1870.0000,,,,
0.0475,123,0,20.1957,192.4178,757.5797,22.7032,223.2171,777.6677,0.1052,0.1243,-0.0617,0.9847,1867.0000,1860.0000,1870.0000,,,,
0.0594,123,0,20.0864,194.3355,764.3398,22.6377,225.1311,784.4279,0.1198,0.2819,-0.0361,0.9512,1862.0000,1856.0000,1870.0000,,,,
0.0680,123,0,20.0864,194.3355,764.3398,22.6377,225.1311,784.4279,0.1198,0.2819,-0.0361,0.9512,1859.0000,1853.0000,1870.0000,,,,
0.0792,123,0,20.0864,194.3355,764.3398,22.6377,225.1311,784.4279,0.1198,0.2819,-0.0361,0.9512,1855.0000,1849.0000,1870.0000,,,,
0.0916,123,0,20.0864,194.3355,764.3398,22.6377,225.1311,784.4279,0.1198,0.2819,-0.0361,0.9512,1850.0000,1845.0000,1870.0000,,,,
0.1032,123,0,21.2292,188.2981,737.8829,25.1843,218.9451,757.9710,0.0466,0.0096,-0.0958,0.9943,1846.0000,1841.0000,1870.0000,,,,
0.1153,123,0,21.2292,188.2981,737.8829,25.1843,218.9451,757.9710,0.0466,0.0096,-0.0958,0.9943,1842.0000,1837.0000,1870.0000,,,,
0.1278,123,0,21.2292,188.2981,737.8829,25.1843,218.9451,757.9710,0.0466,0.0096,-0.0958,0.9943,1837.0000,1832.0000,1870.0000,,,,
