t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.5077,303,0,160.2468,36.2782,282.1584,-0.0261,0.0520,-0.0234,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.5203,303,0,160.2468,36.2782,282.1584,-0.0261,0.0520,-0.0234,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.5322,303,0,161.4048,35.6065,285.7785,-0.0120,0.0566,-0.0262,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.5446,303,0,161.4048,35.6065,285.7785,-0.0120,0.0566,-0.0262,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.5532,303,0,161.4048,35.6065,285.7785,-0.0120,0.0566,-0.0262,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.5646,303,0,161.4048,35.6065,285.7785,-0.0120,0.0566,-0.0262,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.5755,303,0,161.4048,35.6065,285.7785,-0.0120,0.0566,-0.0262,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.5883,303,1,159.6446,35.1726,281.8029,-0.0254,0.0521,-0.0242,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.6000,303,1,159.6446,35.1726,281.8029,-0.0254,0.0521,-0.0242,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.6117,303,1,159.6446,35.1726,281.8029,-0.0254,0.0521,-0.0242,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.6204,303,1,159.6446,35.1726,281.8029,-0.0254,0.0521,-0.0242,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.6317,303,1,159.6446,35.1726,281.8029,-0.0254,0.0521,-0.0242,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.6432,303,1,160.0880,35.4135,283.4758,-0.0277,0.0449,-0.0236,0.9983,2027.0000,2028.0000,2028.0000,,,,
0.6568,303,1,160.0880,35.4135,283.4758,-0.0277,0.0449,-0.0236,0.9983,2027.0000,2028.0000,2028.0000,,,,
0.6678,303,1,160.0880,35.4135,283.4758,-0.0277,0.0449,-0.0236,0.9983,2027.0000,2028.0000,2028.0000,,,,
0.6800,303,1,160.0880,35.4135,283.4758,-0.0277,0.0449,-0.0236,0.9983,2027.0000,2028.0000,2028.0000,,,,
0.6882,303,1,160.0880,35.4135,283.4758,-0.0277,0.0449,-0.0236,0.9983,2027.0000,2028.0000,2028.0000,,,,
0.7009,303,0,159.1968,35.1845,283.9060,-0.0334,0.0586,-0.0246,0.9974,2027.0000,2028.0000,2028.0000,,,,
0.7114,303,0,159.1968,35.1845,283.9060,-0.0334,0.0586,-0.0246,0.9974,2027.0000,2028.0000,2028.0000,,,,
0.7236,303,0,159.1968,35.1845,283.9060,-0.0334,0.0586,-0.0246,0.9974,2027.0000,2028.0000,2028.0000,,,,
0.7357,303,0,159.1968,35.1845,283.9060,-0.0334,0.0586,-0.0246,0.9974,2027.0000,2028.0000,2028.0000,,,,
0.7439,303,0,159.1968,35.1845,283.9060,-0.0334,0.0586,-0.0246,0.9974,2027.0000,2028.0000,2028.0000,,,,
0.7554,303,1,157.6354,35.3998,282.0878,-0.0263,0.0496,-0.0232,0.9982,2027.0000,2028.0000,2028.0000,,,,
