{HEADER}
user_id: 123
target_id: 120
target_screen_position_mm: [40.08, -48.04]
fingertip_offset: [-1.21, 32.67, 23.21]
completion_time: 10.5917
endpoint_error_mm: [2.2186, 6.2069, -1.9828]
{DATA}
t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,120,0,-156.6751,-104.6947,1069.1202,-151.2551,-72.4565,1045.9064,-0.0836,-0.0567,-0.1080,0.9890,1822.0000,1803.0000,1860.0000,,,,
0.0132,120,0,-156.5941,-103.7163,1066.7725,-150.8533,-71.5337,1043.5586,-0.0859,-0.0380,-0.1097,0.9895,1822.0000,1799.0000,1856.0000,,,,
0.0240,120,0,-156.5941,-103.7163,1066.7725,-150.8533,-71.5337,1043.5586,-0.0859,-0.0380,-0.1097,0.9895,1822.0000,1795.0000,1854.0000,,,,
0.0328,120,0,-156.5941,-103.7163,1066.7725,-150.8533,-71.5337,1043.5586,-0.0859,-0.0380,-0.1097,0.9895,1822.0000,1792.0000,1854.0000,,,,
0.0435,120,0,-155.1044,-103.0881,1072.9434,-149.2458,-70.9267,1049.7295,-0.0881,-0.0521,-0.1097,0.9887,1822.0000,1786.0000,1852.0000,,,,
0.0558,120,0,-155.1044,-103.0881,1072.9434,-149.2458,-70.9267,1049.7295,-0.0881,-0.0521,-0.1097,0.9887,1822.0000,1780.0000,1851.0000,,,,
0.0678,120,0,-154.1692,-104.1613,1076.6187,-148.2576,-72.0095,1053.4048,-0.0864,-0.0520,-0.1096,0.9889,1822.0000,1774.0000,1848.0000,,,,
0.0799,120,0,-154.1692,-104.1613,1076.6187,-148.2576,-72.0095,1053.4048,-0.0864,-0.0520,-0.1096,0.9889,1822.0000,1767.0000,1845.0000,,,,
0.0920,120,0,-157.0800,-139.3621,1064.5780,-150.8173,-107.2769,1041.3641,-0.1003,-0.0565,-0.1150,0.9867,1822.0000,1760.0000,1842.0000,,,,
0.1008,120,0,-157.0800,-139.3621,1064.5780,-150.8173,-107.2769,1041.3641,-0.1003,-0.0565,-0.1150,0.9867,1822.0000,1755.0000,1837.0000,,,,
0.1118,120,0,-154.6918,-142.3284,1053.9534,-148.5146,-110.2266,1030.7395,-0.1053,-0.0552,-0.1218,0.9854,1822.0000,1749.0000,1830.0000,,,,
0.1241,120,0,-154.6918,-142.3284,1053.9534,-148.5146,-110.2266,1030.7395,-0.1053,-0.0552,-0.1218,0.9854,1822.0000,1743.0000,1823.0000,,,,
0.1359,120,0,-154.6918,-142.3284,1053.9534,-148.5146,-110.2266,1030.7395,-0.1053,-0.0552,-0.1218,0.9854,1822.0000,1738.0000,1816.0000,,,,
0.1482,120,0,-155.1892,-142.9632,1058.7224,-148.0506,-111.0615,1035.5085,-0.1062,-0.0588,-0.1191,0.9854,1822.0000,1732.0000,1809.0000,,,,
0.1599,120,0,-155.1892,-142.9632,1058.7224,-148.0506,-111.0615,1035.5085,-0.1062,-0.0588,-0.1191,0.9854,1822.0000,1726.0000,1802.0000,,,,
0.1686,120,0,-153.4620,-139.7525,1054.6105,-146.8279,-107.7421,1031.3966,-0.1029,-0.0525,-0.1177,0.9863,1822.0000,1722.0000,1797.0000,,,,
0.1800,120,0,-153.4620,-139.7525,1054.6105,-146.8279,-107.7421,1031.3966,-0.1029,-0.0525,-0.1177,0.9863,1822.0000,1717.0000,1792.0000,,,,
0.1919,120,0,-153.4620,-139.7525,1054.6105,-146.8279,-107.7421,1031.3966,-0.1029,-0.0525,-0.1177,0.9863,1822.0000,1711.0000,1785.0000,,,,
0.2037,120,0,-153.2133,-140.6007,1059.3352,-146.7267,-108.5600,1036.1213,-0.1013,-0.0567,-0.1197,0.9860,1822.0000,1706.0000,1780.0000,,,,
0.2157,120,0,-153.2133,-140.6007,1059.3352,-146.7267,-108.5600,1036.1213,-0.1013,-0.0567,-0.1197,0.9860,1822.0000,1701.0000,1774.0000,,,,
0.2247,120,0,-152.6842,-140.6978,1061.6061,-146.3217,-108.6323,1038.3922,-0.1039,-0.0602,-0.1181,0.9857,1822.0000,1696.0000,1769.0000,,,,
0.2358,120,0,-152.6842,-140.6978,1061.6061,-146.3217,-108.6323,1038.3922,-0.1039,-0.0602,-0.1181,0.9857,1822.0000,1691.0000,1764.0000,,,,
0.2478,120,0,-152.6842,-140.6978,1061.6061,-146.3217,-108.6323,1038.3922,-0.1039,-0.0602,-0.1181,0.9857,1822.0000,1686.0000,1758.0000,,,,
0.2601,120,0,-153.0589,-138.9767,1059.7262,-146.2098,-107.0115,1036.5123,-0.1022,-0.0491,-0.1190,0.9864,1822.0000,1680.0000,1753.0000,,,,
0.2718,120,0,-153.0589,-138.9767,1059.7262,-146.2098,-107.0115,1036.5123,-0.1022,-0.0491,-0.1190,0.9864,1822.0000,1675.0000,1748.0000,,,,
0.2838,120,0,-151.8544,-138.7723,1060.0250,-145.5326,-106.6987,1036.8112,-0.1020,-0.0545,-0.1185,0.9862,1822.0000,1669.0000,1743.0000,,,,
0.2926,120,0,-151.8544,-138.7723,1060.0250,-145.5326,-106.6987,1036.8112,-0.1020,-0.0545,-0.1185,0.9862,1822.0000,1665.0000,1739.0000,,,,
0.3037,120,0,-151.3864,-136.4981,1045.5463,-145.1125,-104.4151,1022.3323,-0.1041,-0.0493,-0.1193,0.9862,1822.0000,1660.0000,1734.0000,,,,
0.3159,120,0,-151.3864,-136.4981,1045.5463,-145.1125,-104.4151,1022.3323,-0.1041,-0.0493,-0.1193,0.9862,1822.0000,1654.0000,1730.0000,,,,
0.3279,120,0,-151.3864,-136.4981,1045.5463,-145.1125,-104.4151,1022.3323,-0.1041,-0.0493,-0.1193,0.9862,1822.0000,1648.0000,1725.0000,,,,
0.3399,120,0,-153.9271,-137.7125,1058.2158,-147.4541,-105.6691,1035.0020,-0.0995,-0.0485,-0.1190,0.9867,1822.0000,1643.0000,1721.0000,,,,
0.3487,120,0,-153.9271,-137.7125,1058.2158,-147.4541,-105.6691,1035.0020,-0.0995,-0.0485,-0.1190,0.9867,1822.0000,1638.0000,1717.0000,,,,
0.3597,120,0,-152.7582,-135.8464,1048.1361,-146.2016,-103.8200,1024.9222,-0.1001,-0.0555,-0.1188,0.9863,1822.0000,1632.0000,1713.0000,,,,
0.3718,120,0,-152.7582,-135.8464,1048.1361,-146.2016,-103.8200,1024.9222,-0.1001,-0.0555,-0.1188,0.9863,1822.0000,1626.0000,1708.0000,,,,
0.3840,120,0,-152.7582,-135.8464,1048.1361,-146.2016,-103.8200,1024.9222,-0.1001,-0.0555,-0.1188,0.9863,1822.0000,1620.0000,1704.0000,,,,
0.3957,120,0,-152.6904,-135.7041,1051.7441,-146.1111,-103.6824,1028.5303,-0.1000,-0.0543,-0.1179,0.9865,1822.0000,1615.0000,1699.0000,,,,
0.4078,120,0,-152.6904,-135.7041,1051.7441,-146.1111,-103.6824,1028.5303,-0.1000,-0.0543,-0.1179,0.9865,1822.0000,1608.0000,1695.0000,,,,
0.4165,120,0,-154.2371,-135.6222,1057.7258,-148.2866,-103.4776,1034.5120,-0.1019,-0.0541,-0.1178,0.9863,1822.0000,1604.0000,1691.0000,,,,
0.4278,120,0,-154.2371,-135.6222,1057.7258,-148.2866,-103.4776,1034.5120,-0.1019,-0.0541,-0.1178,0.9863,1822.0000,1598.0000,1687.0000,,,,
0.4397,120,0,-152.2307,-132.8593,1061.2777,-145.5303,-100.8627,1038.0638,-0.1028,-0.0571,-0.1177,0.9861,1822.0000,1591.0000,1683.0000,,,,
0.4522,120,0,-152.2307,-132.8593,1061.2777,-145.5303,-100.8627,1038.0638,-0.1028,-0.0571,-0.1177,0.9861,1822.0000,1585.0000,1679.0000,,,,
0.4638,120,0,-152.2307,-132.8593,1061.2777,-145.5303,-100.8627,1038.0638,-0.1028,-0.0571,-0.1177,0.9861,1822.0000,1580.0000,1676.0000,,,,
0.4758,120,0,-148.9913,-129.4426,1057.7059,-142.6842,-97.3661,1034.4921,-0.0957,-0.0500,-0.1171,0.9872,1822.0000,1574.0000,1672.0000,,,,
0.4845,120,0,-148.9913,-129.4426,1057.7059,-142.6842,-97.3661,1034.4921,-0.0957,-0.0500,-0.1171,0.9872,1822.0000,1571.0000,1670.0000,,,,
0.4958,120,0,-141.8213,-125.6537,1057.8528,-135.4221,-93.5955,1034.6389,-0.0995,-0.0493,-0.1166,0.9870,1822.0000,1567.0000,1668.0000,,,,
0.5078,120,0,-141.8213,-125.6537,1057.8528,-135.4221,-93.5955,1034.6389,-0.0995,-0.0493,-0.1166,0.9870,1822.0000,1564.0000,1666.0000,,,,
0.5199,120,0,-141.8213,-125.6537,1057.8528,-135.4221,-93.5955,1034.6389,-0.0995,-0.0493,-0.1166,0.9870,1822.0000,1561.0000,1664.0000,,,,
0.5318,120,0,-138.3253,-122.7292,1061.3363,-132.2308,-90.6117,1038.1224,-0.0987,-0.0522,-0.1170,0.9868,1822.0000,1558.0000,1661.0000,,,,
