{HEADER}
user_id: 123
target_id: 126
target_screen_position_mm: [135.88, -48.04]
fingertip_offset: [-1.21, 32.67, 23.21]
completion_time: 9.5745
endpoint_error_mm: [-9.6034, 10.3049, 2.5803]
{DATA}
t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,126,0,123.9302,5.8381,859.3773,124.1661,38.5279,836.1634,-0.0329,-0.0099,-0.0281,0.9990,1850.0000,1852.0000,1872.0000,,,,
0.0115,126,0,123.9302,5.8381,859.3773,124.1661,38.5279,836.1634,-0.0329,-0.0099,-0.0281,0.9990,1848.0000,1852.0000,1872.0000,,,,
0.0238,126,0,120.2290,6.7801,844.9633,120.3813,39.4704,821.7493,-0.0434,-0.0112,-0.0283,0.9986,1845.0000,1852.0000,1872.0000,,,,
0.0351,126,0,120.2290,6.7801,844.9633,120.3813,39.4704,821.7493,-0.0434,-0.0112,-0.0283,0.9986,1842.0000,1852.0000,1872.0000,,,,
0.0470,126,0,122.7902,8.3744,859.3956,123.1483,41.0631,836.1817,-0.0324,-0.0108,-0.0288,0.9990,1837.0000,1852.0000,1872.0000,,,,
0.0590,126,0,122.7902,8.3744,859.3956,123.1483,41.0631,836.1817,-0.0324,-0.0108,-0.0288,0.9990,1832.0000,1852.0000,1872.0000,,,,
0.0678,126,0,122.7902,8.3744,859.3956,123.1483,41.0631,836.1817,-0.0324,-0.0108,-0.0288,0.9990,1829.0000,1852.0000,1872.0000,,,,
0.0789,126,0,122.6760,10.2658,861.8209,123.3441,42.9496,838.6069,-0.0314,-0.0076,-0.0296,0.9990,1823.0000,1852.0000,1871.0000,,,,
0.0915,126,0,122.6760,10.2658,861.8209,123.3441,42.9496,838.6069,-0.0314,-0.0076,-0.0296,0.9990,1817.0000,1852.0000,1871.0000,,,,
0.1031,126,0,122.6760,10.2658,861.8209,123.3441,42.9496,838.6069,-0.0314,-0.0076,-0.0296,0.9990,1812.0000,1852.0000,1871.0000,,,,
0.1149,126,0,121.9070,13.7490,853.5195,122.3920,46.4361,830.3055,-0.0308,-0.0067,-0.0302,0.9990,1807.0000,1852.0000,1871.0000,,,,
0.1239,126,0,121.9070,13.7490,853.5195,122.3920,46.4361,830.3055,-0.0308,-0.0067,-0.0302,0.9990,1802.0000,1852.0000,1871.0000,,,,
0.1349,126,0,122.1744,19.0408,854.7714,122.7246,51.7269,831.5575,-0.0305,-0.0075,-0.0303,0.9990,1797.0000,1852.0000,1871.0000,,,,
0.1468,126,0,122.1744,19.0408,854.7714,122.7246,51.7269,831.5575,-0.0305,-0.0075,-0.0303,0.9990,1791.0000,1852.0000,1871.0000,,,,
0.1591,126,0,122.1744,19.0408,854.7714,122.7246,51.7269,831.5575,-0.0305,-0.0075,-0.0303,0.9990,1785.0000,1852.0000,1871.0000,,,,
0.1714,126,0,122.9819,23.0507,855.7068,123.5423,55.7365,832.4929,-0.0254,-0.0065,-0.0315,0.9992,1780.0000,1852.0000,1871.0000,,,,
0.1829,126,0,122.9819,23.0507,855.7068,123.5423,55.7365,832.4929,-0.0254,-0.0065,-0.0315,0.9992,1774.0000,1852.0000,1871.0000,,,,
0.1917,126,0,107.1283,24.7119,736.9246,99.9968,56.6152,713.7106,0.0000,0.0000,0.0000,1.0000,1769.0000,1852.0000,1871.0000,,,,
0.2029,126,0,107.1283,24.7119,736.9246,99.9968,56.6152,713.7106,0.0000,0.0000,0.0000,1.0000,1767.0000,1852.0000,1871.0000,,,,
0.2150,126,0,107.1283,24.7119,736.9246,99.9968,56.6152,713.7106,0.0000,0.0000,0.0000,1.0000,1763.0000,1852.0000,1871.0000,,,,
0.2269,126,0,126.2824,32.6433,858.1005,126.6492,65.3319,834.8865,-0.0257,-0.0057,-0.0325,0.9991,1759.0000,1852.0000,1871.0000,,,,
0.2394,126,0,126.2824,32.6433,858.1005,126.6492,65.3319,834.8865,-0.0257,-0.0057,-0.0325,0.9991,1751.0000,1852.0000,1871.0000,,,,
0.2509,126,0,129.0391,38.6864,855.7761,129.9912,71.3632,832.5622,-0.0223,-0.0016,-0.0341,0.9992,1743.0000,1852.0000,1871.0000,,,,
0.2597,126,0,129.0391,38.6864,855.7761,129.9912,71.3632,832.5622,-0.0223,-0.0016,-0.0341,0.9992,1737.0000,1852.0000,1871.0000,,,,
0.2708,126,0,129.0391,38.6864,855.7761,129.9912,71.3632,832.5622,-0.0223,-0.0016,-0.0341,0.9992,1730.0000,1852.0000,1871.0000,,,,
0.2829,126,0,131.0511,42.4307,851.4033,131.7653,75.1136,828.1893,-0.0238,-0.0022,-0.0342,0.9991,1722.0000,1852.0000,1871.0000,,,,
0.2950,126,0,131.0511,42.4307,851.4033,131.7653,75.1136,828.1893,-0.0238,-0.0022,-0.0342,0.9991,1713.0000,1852.0000,1871.0000,,,,
0.3138,126,0,135.4382,48.1630,851.7186,136.1628,80.8456,828.5046,-0.0193,-0.0009,-0.0352,0.9992,1701.0000,1852.0000,1871.0000,,,,
0.3240,126,0,135.4382,48.1630,851.7186,136.1628,80.8456,828.5046,-0.0193,-0.0009,-0.0352,0.9992,1694.0000,1852.0000,1871.0000,,,,
0.3328,126,0,138.7879,53.0206,853.2028,139.7607,85.6968,829.9889,-0.0172,0.0009,-0.0358,0.9992,1687.0000,1852.0000,1871.0000,,,,
