{HEADER}
user_id: 123
target_id: 144
target_screen_position_mm: [-56.00, -32.12]
fingertip_offset: [-1.21, 32.67, 23.21]
completion_time: 9.5518
endpoint_error_mm: [-11.4006, 30.4636, 2.5721]
{DATA}
t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,144,0,46.3361,115.3986,648.5468,48.6128,148.0099,625.3328,0.0119,0.0644,-0.0492,0.9966,1826.0000,1839.0000,1872.0000,,,,
0.0119,144,0,46.2435,115.4361,650.9169,48.5876,148.0426,627.7030,0.0126,0.0625,-0.0490,0.9968,1823.0000,1837.0000,1872.0000,,,,
0.0253,144,0,46.2435,115.4361,650.9169,48.5876,148.0426,627.7030,0.0126,0.0625,-0.0490,0.9968,1819.0000,1835.0000,1872.0000,,,,
0.0340,144,0,46.2435,115.4361,650.9169,48.5876,148.0426,627.7030,0.0126,0.0625,-0.0490,0.9968,1816.0000,1834.0000,1872.0000,,,,
0.0438,144,0,46.0766,115.6837,652.0137,48.2955,148.2989,628.7998,0.0115,0.0630,-0.0485,0.9968,1811.0000,1833.0000,1872.0000,,,,
0.0556,144,0,46.0766,115.6837,652.0137,48.2955,148.2989,628.7998,0.0115,0.0630,-0.0485,0.9968,1806.0000,1832.0000,1872.0000,,,,
0.0676,144,0,46.2313,114.6856,648.9164,48.5662,147.2927,625.7025,0.0115,0.0599,-0.0479,0.9970,1800.0000,1831.0000,1872.0000,,,,
0.0795,144,0,46.2313,114.6856,648.9164,48.5662,147.2927,625.7025,0.0115,0.0599,-0.0479,0.9970,1795.0000,1829.0000,1872.0000,,,,
0.0918,144,0,45.5842,114.6422,648.1008,47.8773,147.2523,624.8868,0.0108,0.0618,-0.0477,0.9969,1788.0000,1828.0000,1872.0000,,,,
0.1006,144,0,45.5842,114.6422,648.1008,47.8773,147.2523,624.8868,0.0108,0.0618,-0.0477,0.9969,1784.0000,1827.0000,1872.0000,,,,
0.1116,144,0,45.5842,114.6422,648.1008,47.8773,147.2523,624.8868,0.0108,0.0618,-0.0477,0.9969,1779.0000,1826.0000,1872.0000,,,,
0.1238,144,0,44.9262,114.7485,649.0958,47.2860,147.3539,625.8818,0.0123,0.0612,-0.0482,0.9969,1773.0000,1825.0000,1872.0000,,,,
0.1358,144,0,44.9262,114.7485,649.0958,47.2860,147.3539,625.8818,0.0123,0.0612,-0.0482,0.9969,1767.0000,1823.0000,1872.0000,,,,
0.1477,144,0,43.4540,114.7935,650.0444,45.7474,147.4036,626.8304,0.0105,0.0617,-0.0478,0.9969,1761.0000,1822.0000,1872.0000,,,,
0.1598,144,0,43.4540,114.7935,650.0444,45.7474,147.4036,626.8304,0.0105,0.0617,-0.0478,0.9969,1756.0000,1820.0000,1872.0000,,,,
