t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,379,0,-7.1716,49.8036,656.0383,0.1003,0.3081,-0.0398,0.9452,1867.0000,1875.0000,1861.0000,,,,
0.0114,379,0,-17.5870,27.7960,692.6234,0.2762,0.3397,0.0008,0.8991,1861.0000,1875.0000,1861.0000,,,,
0.0206,379,0,-17.5870,27.7960,692.6234,0.2762,0.3397,0.0008,0.8991,1857.0000,1875.0000,1861.0000,,,,
0.0310,379,0,-17.5870,27.7960,692.6234,0.2762,0.3397,0.0008,0.8991,1854.0000,1875.0000,1861.0000,,,,
0.0437,379,0,-17.5870,27.7960,692.6234,0.2762,0.3397,0.0008,0.8991,1852.0000,1875.0000,1861.0000,,,,
0.0567,379,0,45.3216,53.8416,676.5310,-0.0588,0.0581,0.0032,0.9966,1851.0000,1875.0000,1861.0000,,,,
0.0680,379,0,45.3216,53.8416,676.5310,-0.0588,0.0581,0.0032,0.9966,1850.0000,1875.0000,1860.0000,,,,
0.0788,379,0,45.3216,53.8416,676.5310,-0.0588,0.0581,0.0032,0.9966,1850.0000,1875.0000,1859.0000,,,,
0.0880,379,0,19.7045,61.7260,707.4280,0.3649,0.3262,-0.1005,0.8662,1850.0000,1875.0000,1859.0000,,,,
0.0995,379,0,19.7045,61.7260,707.4280,0.3649,0.3262,-0.1005,0.8662,1850.0000,1875.0000,1858.0000,,,,
0.1110,379,0,19.7045,61.7260,707.4280,0.3649,0.3262,-0.1005,0.8662,1850.0000,1875.0000,1857.0000,,,,
0.1230,379,0,-26.6306,55.6843,699.2725,0.0513,0.3039,-0.0255,0.9510,1849.0000,1875.0000,1855.0000,,,,
0.1358,379,0,-26.6306,55.6843,699.2725,0.0513,0.3039,-0.0255,0.9510,1849.0000,1875.0000,1854.0000,,,,
0.1475,379,0,-26.6306,55.6843,699.2725,0.0513,0.3039,-0.0255,0.9510,1849.0000,1875.0000,1853.0000,,,,
0.1557,379,0,-26.6306,55.6843,699.2725,0.0513,0.3039,-0.0255,0.9510,1849.0000,1875.0000,1853.0000,,,,
0.1677,379,0,-21.0198,80.9943,764.0980,0.2434,0.3062,-0.0354,0.9196,1849.0000,1875.0000,1852.0000,,,,
0.1791,379,0,-21.0198,80.9943,764.0980,0.2434,0.3062,-0.0354,0.9196,1848.0000,1875.0000,1851.0000,,,,
0.1915,379,0,-21.0198,80.9943,764.0980,0.2434,0.3062,-0.0354,0.9196,1848.0000,1875.0000,1850.0000,,,,
0.2030,379,0,-28.9749,50.4216,673.0911,-0.0117,0.2887,-0.0044,0.9573,1847.0000,1875.0000,1850.0000,,,,
0.2116,379,0,-28.9749,50.4216,673.0911,-0.0117,0.2887,-0.0044,0.9573,1846.0000,1875.0000,1849.0000,,,,
0.2234,379,0,-28.9749,50.4216,673.0911,-0.0117,0.2887,-0.0044,0.9573,1846.0000,1875.0000,1849.0000,,,,
0.2349,379,0,-28.9749,50.4216,673.0911,-0.0117,0.2887,-0.0044,0.9573,1845.0000,1875.0000,1848.0000,,,,
0.2471,379,0,19.5454,70.1073,718.8226,0.0913,0.1324,0.0172,0.9868,1844.0000,1875.0000,1848.0000,,,,
0.2597,379,0,19.5454,70.1073,718.8226,0.0913,0.1324,0.0172,0.9868,1843.0000,1875.0000,1848.0000,,,,
0.2712,379,0,19.5454,70.1073,718.8226,0.0913,0.1324,0.0172,0.9868,1842.0000,1875.0000,1848.0000,,,,
0.2795,379,0,71.4174,59.3756,674.5657,0.2401,-0.1690,0.0264,0.9555,1841.0000,1875.0000,1848.0000,,,,
0.2914,379,0,71.4174,59.3756,674.5657,0.2401,-0.1690,0.0264,0.9555,1840.0000,1875.0000,1848.0000,,,,
0.3038,379,0,71.4174,59.3756,674.5657,0.2401,-0.1690,0.0264,0.9555,1839.0000,1875.0000,1848.0000,,,,
0.3161,379,0,13.2853,34.9338,644.4508,-0.0816,0.1590,0.0143,0.9838,1837.0000,1875.0000,1848.0000,,,,
0.3274,379,0,13.2853,34.9338,644.4508,-0.0816,0.1590,0.0143,0.9838,1836.0000,1875.0000,1848.0000,,,,
0.3397,379,0,13.2853,34.9338,644.4508,-0.0816,0.1590,0.0143,0.9838,1834.0000,1875.0000,1848.0000,,,,
0.3481,379,0,13.2853,34.9338,644.4508,-0.0816,0.1590,0.0143,0.9838,1833.0000,1875.0000,1848.0000,,,,
0.3594,379,0,-49.4495,51.8541,687.2037,0.1246,0.3438,-0.0120,0.9307,1832.0000,1875.0000,1847.0000,,,,
0.3718,379,0,-49.4495,51.8541,687.2037,0.1246,0.3438,-0.0120,0.9307,1830.0000,1875.0000,1847.0000,,,,
0.3840,379,0,-49.4495,51.8541,687.2037,0.1246,0.3438,-0.0120,0.9307,1829.0000,1875.0000,1847.0000,,,,
0.3959,379,0,117.5723,-66.9555,504.3782,-0.5409,-0.0863,-0.2887,0.7853,1827.0000,1875.0000,1847.0000,,,,
0.4038,379,0,117.5723,-66.9555,504.3782,-0.5409,-0.0863,-0.2887,0.7853,1826.0000,1875.0000,1848.0000,,,,
0.4149,379,0,117.5723,-66.9555,504.3782,-0.5409,-0.0863,-0.2887,0.7853,1825.0000,1875.0000,1848.0000,,,,
0.4279,379,0,25.2232,45.4834,766.2733,-0.1359,-0.2790,-0.0406,0.9498,1823.0000,1875.0000,1849.0000,,,,
0.4393,379,0,25.2232,45.4834,766.2733,-0.1359,-0.2790,-0.0406,0.9498,1821.0000,1875.0000,1848.0000,,,,
0.4507,379,0,25.2232,45.4834,766.2733,-0.1359,-0.2790,-0.0406,0.9498,1819.0000,1875.0000,1848.0000,,,,
0.4637,379,0,25.2232,45.4834,766.2733,-0.1359,-0.2790,-0.0406,0.9498,1818.0000,1875.0000,1848.0000,,,,
0.4718,379,0,-64.2895,108.6532,248.5960,0.0925,0.7094,0.3305,0.6155,1816.0000,1875.0000,1848.0000,,,,
0.4837,379,0,-64.2895,108.6532,248.5960,0.0925,0.7094,0.3305,0.6155,1815.0000,1875.0000,1849.0000,,,,
0.4948,379,0,-64.2895,108.6532,248.5960,0.0925,0.7094,0.3305,0.6155,1813.0000,1875.0000,1849.0000,,,,
0.5072,379,0,43.0376,45.6793,662.6194,-0.0561,0.0666,0.0033,0.9962,1812.0000,1875.0000,1850.0000,,,,
0.5190,379,0,43.0376,45.6793,662.6194,-0.0561,0.0666,0.0033,0.9962,1809.0000,1875.0000,1849.0000,,,,
0.5315,379,0,43.0376,45.6793,662.6194,-0.0561,0.0666,0.0033,0.9962,1807.0000,1875.0000,1849.0000,,,,
0.5393,379,0,43.0376,45.6793,662.6194,-0.0561,0.0666,0.0033,0.9962,1805.0000,1875.0000,1848.0000,,,,
0.5514,379,0,-1.6688,50.2945,711.5295,0.0157,0.2128,0.0056,0.9770,1803.0000,1875.0000,1848.0000,,,,
0.5631,379,0,-1.6688,50.2945,711.5295,0.0157,0.2128,0.0056,0.9770,1800.0000,1875.0000,1848.0000,,,,
0.5754,379,0,-1.6688,50.2945,711.5295,0.0157,0.2128,0.0056,0.9770,1797.0000,1875.0000,1847.0000,,,,
0.5871,379,0,-45.1088,58.5331,868.7079,0.2855,0.3105,-0.0975,0.9015,1795.0000,1875.0000,1847.0000,,,,
0.5976,379,0,-45.1088,58.5331,868.7079,0.2855,0.3105,-0.0975,0.9015,1791.0000,1875.0000,1847.0000,,,,
0.6074,379,0,-45.1088,58.5331,868.7079,0.2855,0.3105,-0.0975,0.9015,1787.0000,1875.0000,1846.0000,,,,
0.6189,379,0,-45.1088,58.5331,868.7079,0.2855,0.3105,-0.0975,0.9015,1784.0000,1875.0000,1846.0000,,,,
