t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,101,0,144.4105,-159.2591,755.9111,0.1125,0.0591,-0.0848,0.9883,1883.0000,1884.0000,1852.0000,,,,
0.0133,101,0,144.4105,-159.2591,755.9111,0.1125,0.0591,-0.0848,0.9883,1883.0000,1878.0000,1852.0000,,,,
0.0244,101,0,144.4105,-159.2591,755.9111,0.1125,0.0591,-0.0848,0.9883,1880.0000,1876.0000,1852.0000,,,,
0.0353,101,0,107.9686,-230.5514,1014.0800,-0.5895,-0.1602,-0.1920,0.7681,1873.0000,1876.0000,1852.0000,,,,
0.0450,101,0,107.9686,-230.5514,1014.0800,-0.5895,-0.1602,-0.1920,0.7681,1867.0000,1876.0000,1852.0000,,,,
0.0561,101,0,107.9686,-230.5514,1014.0800,-0.5895,-0.1602,-0.1920,0.7681,1858.0000,1877.0000,1852.0000,,,,
0.0681,101,0,107.9686,-230.5514,1014.0800,-0.5895,-0.1602,-0.1920,0.7681,1849.0000,1878.0000,1852.0000,,,,
0.0813,101,0,151.2220,-190.7927,790.7193,-0.0210,0.0054,-0.0845,0.9962,1837.0000,1880.0000,1852.0000,,,,
0.0922,101,0,151.2220,-190.7927,790.7193,-0.0210,0.0054,-0.0845,0.9962,1826.0000,1881.0000,1852.0000,,,,
0.1041,101,0,151.2220,-190.7927,790.7193,-0.0210,0.0054,-0.0845,0.9962,1814.0000,1883.0000,1852.0000,,,,
0.1119,101,0,150.9828,-192.1212,789.0255,-0.0201,0.0060,-0.0832,0.9963,1806.0000,1884.0000,1852.0000,,,,
0.1239,101,0,150.9828,-192.1212,789.0255,-0.0201,0.0060,-0.0832,0.9963,1794.0000,1886.0000,1852.0000,,,,
0.1356,101,0,150.9828,-192.1212,789.0255,-0.0201,0.0060,-0.0832,0.9963,1782.0000,1886.0000,1852.0000,,,,
0.1479,101,0,24.3336,-148.0984,666.4479,0.1562,0.2752,-0.0843,0.9449,1769.0000,1886.0000,1852.0000,,,,
0.1602,101,0,24.3336,-148.0984,666.4479,0.1562,0.2752,-0.0843,0.9449,1756.0000,1886.0000,1852.0000,,,,
0.1684,101,0,24.3336,-148.0984,666.4479,0.1562,0.2752,-0.0843,0.9449,1748.0000,1886.0000,1852.0000,,,,
0.1798,101,0,87.3295,-160.5527,721.9927,0.0937,0.1774,-0.0637,0.9776,1736.0000,1886.0000,1852.0000,,,,
0.1920,101,0,87.3295,-160.5527,721.9927,0.0937,0.1774,-0.0637,0.9776,1725.0000,1886.0000,1852.0000,,,,
0.2035,101,0,87.3295,-160.5527,721.9927,0.0937,0.1774,-0.0637,0.9776,1714.0000,1886.0000,1852.0000,,,,
0.2158,101,0,129.2405,-213.9521,815.5311,-0.1736,0.0581,-0.0868,0.9793,1703.0000,1886.0000,1852.0000,,,,
0.2280,101,0,129.2405,-213.9521,815.5311,-0.1736,0.0581,-0.0868,0.9793,1692.0000,1886.0000,1852.0000,,,,
0.2365,101,0,129.2405,-213.9521,815.5311,-0.1736,0.0581,-0.0868,0.9793,1685.0000,1886.0000,1852.0000,,,,
0.2480,101,0,129.2405,-213.9521,815.5311,-0.1736,0.0581,-0.0868,0.9793,1675.0000,1886.0000,1852.0000,,,,
0.2592,101,0,59.3372,27.5215,-118.9353,-0.6162,0.4526,0.6337,0.1177,1665.0000,1886.0000,1852.0000,,,,
0.2722,101,0,59.3372,27.5215,-118.9353,-0.6162,0.4526,0.6337,0.1177,1658.0000,1886.0000,1852.0000,,,,
0.2838,101,0,59.3372,27.5215,-118.9353,-0.6162,0.4526,0.6337,0.1177,1651.0000,1886.0000,1852.0000,,,,
0.2959,101,0,146.6225,-182.0979,789.3207,-0.0253,0.0090,-0.0759,0.9968,1643.0000,1886.0000,1852.0000,,,,
0.3047,101,0,146.6225,-182.0979,789.3207,-0.0253,0.0090,-0.0759,0.9968,1635.0000,1886.0000,1852.0000,,,,
0.3162,101,0,146.6225,-182.0979,789.3207,-0.0253,0.0090,-0.0759,0.9968,1624.0000,1886.0000,1852.0000,,,,
0.3282,101,0,197.2197,-186.3202,837.5660,0.1786,-0.3710,-0.0402,0.9104,1614.0000,1886.0000,1852.0000,,,,
0.3396,101,0,197.2197,-186.3202,837.5660,0.1786,-0.3710,-0.0402,0.9104,1604.0000,1886.0000,1852.0000,,,,
0.3524,101,0,197.2197,-186.3202,837.5660,0.1786,-0.3710,-0.0402,0.9104,1594.0000,1886.0000,1852.0000,,,,
0.3609,101,0,139.5514,-177.8239,787.9863,-0.0277,0.0087,-0.0772,0.9966,1587.0000,1886.0000,1852.0000,,,,
0.3719,101,0,139.5514,-177.8239,787.9863,-0.0277,0.0087,-0.0772,0.9966,1579.0000,1886.0000,1852.0000,,,,
0.3842,101,0,139.5514,-177.8239,787.9863,-0.0277,0.0087,-0.0772,0.9966,1570.0000,1886.0000,1852.0000,,,,
0.3963,101,0,61.6702,-87.2443,526.3187,-0.4033,0.2412,0.0655,0.8803,1561.0000,1886.0000,1852.0000,,,,
0.4076,101,0,61.6702,-87.2443,526.3187,-0.4033,0.2412,0.0655,0.8803,1559.0000,1886.0000,1852.0000,,,,
0.4200,101,0,61.6702,-87.2443,526.3187,-0.4033,0.2412,0.0655,0.8803,1554.0000,1886.0000,1852.0000,,,,
0.4285,101,0,61.6702,-87.2443,526.3187,-0.4033,0.2412,0.0655,0.8803,1551.0000,1886.0000,1852.0000,,,,
0.4400,101,0,32.9977,-110.2409,668.3567,0.1771,0.2430,-0.0486,0.9525,1545.0000,1886.0000,1852.0000,,,,
0.4525,101,0,32.9977,-110.2409,668.3567,0.1771,0.2430,-0.0486,0.9525,1535.0000,1886.0000,1852.0000,,,,
0.4638,101,0,32.9977,-110.2409,668.3567,0.1771,0.2430,-0.0486,0.9525,1526.0000,1886.0000,1852.0000,,,,
0.4761,101,0,131.1241,-176.6259,785.4310,-0.0270,0.0022,-0.0710,0.9971,1516.0000,1886.0000,1852.0000,,,,
0.4878,101,0,131.1241,-176.6259,785.4310,-0.0270,0.0022,-0.0710,0.9971,1507.0000,1886.0000,1852.0000,,,,
0.4968,101,0,131.1241,-176.6259,785.4310,-0.0270,0.0022,-0.0710,0.9971,1499.0000,1886.0000,1852.0000,,,,
0.5082,101,0,131.3089,-177.6613,783.4564,-0.0284,0.0021,-0.0702,0.9971,1490.0000,1886.0000,1853.0000,,,,
0.5203,101,0,131.3089,-177.6613,783.4564,-0.0284,0.0021,-0.0702,0.9971,1480.0000,1886.0000,1853.0000,,,,
0.5313,101,0,131.3089,-177.6613,783.4564,-0.0284,0.0021,-0.0702,0.9971,1471.0000,1886.0000,1853.0000,,,,
0.5439,101,0,139.6802,-190.8286,865.1956,-0.1837,-0.1977,-0.1221,0.9551,1461.0000,1886.0000,1853.0000,,,,
0.5524,101,0,139.6802,-190.8286,865.1956,-0.1837,-0.1977,-0.1221,0.9551,1453.0000,1886.0000,1853.0000,,,,
0.5640,101,0,139.6802,-190.8286,865.1956,-0.1837,-0.1977,-0.1221,0.9551,1443.0000,1886.0000,1853.0000,,,,
0.5767,101,0,132.7406,-171.1888,775.2780,-0.0284,0.0107,-0.0701,0.9971,1433.0000,1886.0000,1853.0000,,,,
0.5877,101,0,132.7406,-171.1888,775.2780,-0.0284,0.0107,-0.0701,0.9971,1425.0000,1886.0000,1853.0000,,,,
0.6001,101,0,132.7406,-171.1888,775.2780,-0.0284,0.0107,-0.0701,0.9971,1417.0000,1886.0000,1853.0000,,,,
0.6129,101,0,88.3112,-126.4519,634.5869,0.2543,0.1550,-0.0878,0.9506,1407.0000,1886.0000,1853.0000,,,,
0.6200,101,0,88.3112,-126.4519,634.5869,0.2543,0.1550,-0.0878,0.9506,1401.0000,1886.0000,1853.0000,,,,
0.6318,101,0,88.3112,-126.4519,634.5869,0.2543,0.1550,-0.0878,0.9506,1392.0000,1886.0000,1853.0000,,,,
0.6434,101,0,88.3112,-126.4519,634.5869,0.2543,0.1550,-0.0878,0.9506,1383.0000,1886.0000,1853.0000,,,,
0.6560,101,0,152.1203,-172.7603,871.1704,-0.2688,-0.2181,-0.1286,0.9293,1373.0000,1886.0000,1853.0000,,,,
0.6675,101,0,152.1203,-172.7603,871.1704,-0.2688,-0.2181,-0.1286,0.9293,1360.0000,1886.0000,1853.0000,,,,
0.6801,101,0,152.1203,-172.7603,871.1704,-0.2688,-0.2181,-0.1286,0.9293,1347.0000,1886.0000,1853.0000,,,,
0.6889,101,0,153.0524,-141.8559,852.3098,0.2525,-0.2834,0.0070,0.9252,1338.0000,1886.0000,1853.0000,,,,
0.7022,101,0,153.0524,-141.8559,852.3098,0.2525,-0.2834,0.0070,0.9252,1322.0000,1886.0000,1853.0000,,,,
0.7122,101,0,153.0524,-141.8559,852.3098,0.2525,-0.2834,0.0070,0.9252,1311.0000,1886.0000,1853.0000,,,,
0.7237,101,0,-0.5697,-183.6253,1076.2247,0.1819,-0.4471,-0.0231,0.8755,1298.0000,1886.0000,1853.0000,,,,
0.7361,101,0,-0.5697,-183.6253,1076.2247,0.1819,-0.4471,-0.0231,0.8755,1277.0000,1886.0000,1853.0000,,,,
0.7445,101,0,-0.5697,-183.6253,1076.2247,0.1819,-0.4471,-0.0231,0.8755,1264.0000,1886.0000,1853.0000,,,,
0.7568,101,0,-0.5697,-183.6253,1076.2247,0.1819,-0.4471,-0.0231,0.8755,1247.0000,1886.0000,1853.0000,,,,
0.7679,101,0,105.1822,-122.9308,594.2755,0.3588,0.1287,-0.1100,0.9179,1232.0000,1886.0000,1853.0000,,,,
0.7799,101,0,105.1822,-122.9308,594.2755,0.3588,0.1287,-0.1100,0.9179,1215.0000,1886.0000,1853.0000,,,,
0.7915,101,0,105.1822,-122.9308,594.2755,0.3588,0.1287,-0.1100,0.9179,1200.0000,1886.0000,1853.0000,,,,
0.8041,101,0,131.5047,-179.1258,728.5159,0.0253,0.0835,-0.0501,0.9949,1184.0000,1886.0000,1853.0000,,,,
0.8128,101,0,131.5047,-179.1258,728.5159,0.0253,0.0835,-0.0501,0.9949,1171.0000,1886.0000,1853.0000,,,,
0.8242,101,0,131.5047,-179.1258,728.5159,0.0253,0.0835,-0.0501,0.9949,1156.0000,1886.0000,1853.0000,,,,
0.8356,101,0,162.9543,-184.8184,738.9172,-0.0159,0.0158,-0.0577,0.9981,1140.0000,1886.0000,1853.0000,,,,
0.8477,101,0,162.9543,-184.8184,738.9172,-0.0159,0.0158,-0.0577,0.9981,1125.0000,1886.0000,1853.0000,,,,
0.8596,101,0,162.9543,-184.8184,738.9172,-0.0159,0.0158,-0.0577,0.9981,1111.0000,1886.0000,1853.0000,,,,
0.8687,101,0,162.9543,-184.8184,738.9172,-0.0159,0.0158,-0.0577,0.9981,1101.0000,1886.0000,1853.0000,,,,
0.8796,101,0,166.6991,-181.7316,735.6071,-0.0236,0.0141,-0.0581,0.9979,1088.0000,1886.0000,1853.0000,,,,
0.8931,101,0,166.6991,-181.7316,735.6071,-0.0236,0.0141,-0.0581,0.9979,1071.0000,1886.0000,1853.0000,,,,
0.9042,101,0,166.6991,-181.7316,735.6071,-0.0236,0.0141,-0.0581,0.9979,1058.0000,1886.0000,1853.0000,,,,
0.9160,101,0,171.1617,-178.1115,730.0982,-0.0230,0.0140,-0.0566,0.9980,1044.0000,1886.0000,1854.0000,,,,
0.9274,101,0,171.1617,-178.1115,730.0982,-0.0230,0.0140,-0.0566,0.9980,1030.0000,1886.0000,1854.0000,,,,
0.9365,101,0,171.1617,-178.1115,730.0982,-0.0230,0.0140,-0.0566,0.9980,1018.0000,1886.0000,1854.0000,,,,
0.9484,101,0,174.3538,-175.0285,724.0073,-0.0246,0.0180,-0.0537,0.9981,1004.0000,1886.0000,1854.0000,,,,
0.9594,101,0,174.3538,-175.0285,724.0073,-0.0246,0.0180,-0.0537,0.9981,988.0000,1886.0000,1854.0000,,,,
0.9721,101,0,174.3538,-175.0285,724.0073,-0.0246,0.0180,-0.0537,0.9981,972.0000,1886.0000,1854.0000,,,,
0.9838,101,0,113.0502,-139.8071,661.9656,0.0824,0.1734,-0.0405,0.9806,957.0000,1886.0000,1854.0000,,,,
0.9956,101,0,113.0502,-139.8071,661.9656,0.0824,0.1734,-0.0405,0.9806,942.0000,1886.0000,1854.0000,,,,
1.0043,101,0,113.0502,-139.8071,661.9656,0.0824,0.1734,-0.0405,0.9806,932.0000,1886.0000,1854.0000,,,,
