{HEADER}
user_id: 123
target_id: 141
target_screen_position_mm: [-104.04, -32.12]
fingertip_offset: [-0.08, 32.54, 20.54]
completion_time: 8.0156
endpoint_error_mm: [-1.8782, 5.7186, 2.4654]
{DATA}
t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
1.0278,141,0,-10.5649,21.6202,791.9424,-5.7979,53.8120,771.3984,-0.0235,0.0262,-0.0969,0.9947,1780.0000,1583.0000,1894.0000,,,,
1.0398,141,0,-7.0198,24.8073,779.5585,-2.2802,57.0031,759.0145,-0.0216,0.0307,-0.0951,0.9948,1759.0000,1574.0000,1894.0000,,,,
1.0486,141,0,-7.0198,24.8073,779.5585,-2.2802,57.0031,759.0145,-0.0216,0.0307,-0.0951,0.9948,1737.0000,1568.0000,1894.0000,,,,
1.0597,141,0,-2.2758,24.2652,647.6553,1.0634,56.6363,627.1113,0.2301,0.4331,-0.0893,0.8669,1716.0000,1561.0000,1894.0000,,,,
1.0718,141,0,-2.2758,24.2652,647.6553,1.0634,56.6363,627.1113,0.2301,0.4331,-0.0893,0.8669,1692.0000,1560.0000,1894.0000,,,,
1.0839,141,0,-2.2758,24.2652,647.6553,1.0634,56.6363,627.1113,0.2301,0.4331,-0.0893,0.8669,1672.0000,1558.0000,1894.0000,,,,
1.0959,141,0,2.6500,31.5520,781.7633,7.1306,63.7849,761.2193,-0.0195,0.0352,-0.0891,0.9952,1652.0000,1556.0000,1894.0000,,,,
1.1078,141,0,2.6500,31.5520,781.7633,7.1306,63.7849,761.2193,-0.0195,0.0352,-0.0891,0.9952,1618.0000,1555.0000,1894.0000,,,,
1.1170,141,0,10.4698,36.4490,775.1832,14.4145,68.7519,754.6392,-0.0154,0.0366,-0.0830,0.9958,1597.0000,1558.0000,1894.0000,,,,
1.1278,141,0,10.4698,36.4490,775.1832,14.4145,68.7519,754.6392,-0.0154,0.0366,-0.0830,0.9958,1568.0000,1571.0000,1894.0000,,,,
1.1395,141,0,13.9623,39.8031,770.1906,17.9143,72.1051,749.6465,-0.0153,0.0344,-0.0829,0.9958,1540.0000,1583.0000,1894.0000,,,,
1.1517,141,0,13.9623,39.8031,770.1906,17.9143,72.1051,749.6465,-0.0153,0.0344,-0.0829,0.9958,1509.0000,1594.0000,1894.0000,,,,
1.1640,141,0,17.3802,41.4179,757.9458,21.2845,73.7256,737.4018,-0.0171,0.0388,-0.0811,0.9958,1483.0000,1603.0000,1894.0000,,,,
1.1728,141,0,17.3802,41.4179,757.9458,21.2845,73.7256,737.4018,-0.0171,0.0388,-0.0811,0.9958,1462.0000,1612.0000,1894.0000,,,,
1.1839,141,0,17.3802,41.4179,757.9458,21.2845,73.7256,737.4018,-0.0171,0.0388,-0.0811,0.9958,1441.0000,1620.0000,1894.0000,,,,
1.1957,141,0,22.8738,44.0297,763.0455,26.4750,76.3726,742.5015,-0.0192,0.0421,-0.0794,0.9958,1420.0000,1628.0000,1894.0000,,,,
1.2077,141,0,22.8738,44.0297,763.0455,26.4750,76.3726,742.5015,-0.0192,0.0421,-0.0794,0.9958,1396.0000,1640.0000,1894.0000,,,,
1.2198,141,0,27.5940,45.2896,756.5156,31.2321,77.6284,735.9716,-0.0157,0.0429,-0.0767,0.9960,1372.0000,1651.0000,1894.0000,,,,
1.2323,141,0,27.5940,45.2896,756.5156,31.2321,77.6284,735.9716,-0.0157,0.0429,-0.0767,0.9960,1346.0000,1666.0000,1894.0000,,,,
1.2410,141,0,27.5940,45.2896,756.5156,31.2321,77.6284,735.9716,-0.0157,0.0429,-0.0767,0.9960,1331.0000,1675.0000,1894.0000,,,,
1.2520,141,0,30.0975,45.7356,754.3923,33.4507,78.1052,733.8483,-0.0127,0.0425,-0.0746,0.9962,1312.0000,1684.0000,1894.0000,,,,
1.2637,141,0,30.0975,45.7356,754.3923,33.4507,78.1052,733.8483,-0.0127,0.0425,-0.0746,0.9962,1294.0000,1695.0000,1894.0000,,,,
1.2757,141,0,32.7913,45.7965,750.8729,35.9630,78.1844,730.3289,-0.0135,0.0497,-0.0722,0.9961,1275.0000,1705.0000,1894.0000,,,,
1.2878,141,0,32.7913,45.7965,750.8729,35.9630,78.1844,730.3289,-0.0135,0.0497,-0.0722,0.9961,1257.0000,1717.0000,1894.0000,,,,
1.2998,141,0,35.1149,45.8257,745.9727,38.0570,78.2353,725.4286,-0.0115,0.0452,-0.0697,0.9965,1240.0000,1727.0000,1894.0000,,,,
1.3085,141,0,35.1149,45.8257,745.9727,38.0570,78.2353,725.4286,-0.0115,0.0452,-0.0697,0.9965,1229.0000,1735.0000,1894.0000,,,,
1.3199,141,0,37.7112,46.0532,744.1470,40.6974,78.4587,723.6030,-0.0162,0.0437,-0.0675,0.9966,1214.0000,1745.0000,1894.0000,,,,
1.3319,141,0,37.7112,46.0532,744.1470,40.6974,78.4587,723.6030,-0.0162,0.0437,-0.0675,0.9966,1197.0000,1758.0000,1894.0000,,,,
1.3438,141,0,37.7112,46.0532,744.1470,40.6974,78.4587,723.6030,-0.0162,0.0437,-0.0675,0.9966,1182.0000,1768.0000,1894.0000,,,,
1.3557,141,0,40.1114,45.6710,740.0319,42.8655,78.0971,719.4879,-0.0173,0.0460,-0.0676,0.9965,1170.0000,1774.0000,1894.0000,,,,
1.3656,141,0,40.1114,45.6710,740.0319,42.8655,78.0971,719.4879,-0.0173,0.0460,-0.0676,0.9965,1157.0000,1784.0000,1894.0000,,,,
1.3759,141,0,44.6231,47.0470,727.8981,47.7859,79.4358,707.3541,-0.0118,0.0474,-0.0665,0.9966,1145.0000,1792.0000,1894.0000,,,,
1.3878,141,0,44.6231,47.0470,727.8981,47.7859,79.4358,707.3541,-0.0118,0.0474,-0.0665,0.9966,1127.0000,1807.0000,1894.0000,,,,
1.3998,141,0,47.7645,48.3941,729.5068,50.4493,80.8260,708.9628,-0.0074,0.0475,-0.0651,0.9967,1107.0000,1820.0000,1894.0000,,,,
1.4118,141,0,47.7645,48.3941,729.5068,50.4493,80.8260,708.9628,-0.0074,0.0475,-0.0651,0.9967,1089.0000,1831.0000,1894.0000,,,,
1.4236,141,0,49.9945,50.2783,731.1195,52.8159,82.6986,710.5755,-0.0106,0.0500,-0.0638,0.9967,1070.0000,1842.0000,1894.0000,,,,
1.4327,141,0,49.9945,50.2783,731.1195,52.8159,82.6986,710.5755,-0.0106,0.0500,-0.0638,0.9967,1054.0000,1846.0000,1894.0000,,,,
1.4439,141,0,49.9945,50.2783,731.1195,52.8159,82.6986,710.5755,-0.0106,0.0500,-0.0638,0.9967,1036.0000,1846.0000,1894.0000,,,,
1.4558,141,0,52.6390,50.2501,720.8198,55.0145,82.7061,700.2758,-0.0148,0.0461,-0.0602,0.9970,1018.0000,1846.0000,1894.0000,,,,
1.4678,141,0,52.6390,50.2501,720.8198,55.0145,82.7061,700.2758,-0.0148,0.0461,-0.0602,0.9970,1000.0000,1846.0000,1894.0000,,,,
1.4798,141,0,51.9744,48.4440,709.9219,54.0095,80.9231,689.3779,-0.0022,0.0498,-0.0572,0.9971,982.0000,1846.0000,1894.0000,,,,
1.4886,141,0,51.9744,48.4440,709.9219,54.0095,80.9231,689.3779,-0.0022,0.0498,-0.0572,0.9971,973.0000,1846.0000,1894.0000,,,,
1.4997,141,0,52.5741,49.9156,719.8390,54.8292,82.3802,699.2950,-0.0118,0.0472,-0.0557,0.9973,962.0000,1846.0000,1894.0000,,,,
1.5118,141,0,52.5741,49.9156,719.8390,54.8292,82.3802,699.2950,-0.0118,0.0472,-0.0557,0.9973,949.0000,1846.0000,1895.0000,,,,
1.5238,141,0,52.5741,49.9156,719.8390,54.8292,82.3802,699.2950,-0.0118,0.0472,-0.0557,0.9973,936.0000,1846.0000,1895.0000,,,,
1.5360,141,0,53.7274,48.4653,712.9416,55.7237,80.9468,692.3976,-0.0121,0.0478,-0.0546,0.9973,923.0000,1846.0000,1895.0000,,,,
1.5480,141,0,53.7274,48.4653,712.9416,55.7237,80.9468,692.3976,-0.0121,0.0478,-0.0546,0.9973,913.0000,1846.0000,1895.0000,,,,
1.5567,141,0,56.5487,45.0446,706.0090,58.1804,77.5465,685.4650,-0.0091,0.0522,-0.0544,0.9971,905.0000,1846.0000,1895.0000,,,,
1.5678,141,0,56.5487,45.0446,706.0090,58.1804,77.5465,685.4650,-0.0091,0.0522,-0.0544,0.9971,898.0000,1846.0000,1895.0000,,,,
1.5799,141,0,59.2301,41.0459,709.7869,61.3815,73.5175,689.2429,-0.0175,0.0510,-0.0541,0.9971,891.0000,1846.0000,1895.0000,,,,
1.5918,141,0,59.2301,41.0459,709.7869,61.3815,73.5175,689.2429,-0.0175,0.0510,-0.0541,0.9971,886.0000,1846.0000,1895.0000,,,,
1.6042,141,0,61.4424,40.5142,704.7977,63.5428,72.9891,684.2537,-0.0181,0.0515,-0.0524,0.9971,880.0000,1846.0000,1895.0000,,,,
1.6159,141,0,61.4424,40.5142,704.7977,63.5428,72.9891,684.2537,-0.0181,0.0515,-0.0524,0.9971,872.0000,1846.0000,1895.0000,,,,
1.6246,141,0,61.4424,40.5142,704.7977,63.5428,72.9891,684.2537,-0.0181,0.0515,-0.0524,0.9971,866.0000,1846.0000,1895.0000,,,,
1.6367,141,0,63.5787,38.0496,702.4566,65.5209,70.5344,681.9126,-0.0173,0.0524,-0.0501,0.9972,859.0000,1846.0000,1895.0000,,,,
1.6478,141,0,63.5787,38.0496,702.4566,65.5209,70.5344,681.9126,-0.0173,0.0524,-0.0501,0.9972,854.0000,1846.0000,1895.0000,,,,
1.6600,141,0,66.2950,33.1969,696.6936,68.0674,65.6914,676.1496,-0.0192,0.0521,-0.0478,0.9973,848.0000,1846.0000,1895.0000,,,,
