t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,65,0,-32.2005,182.6991,859.3924,-20.6555,211.3625,879.4805,0.1088,0.1606,-0.0916,0.9767,1888.0000,1865.0000,1877.0000,,,,
0.0124,65,0,-35.6253,164.5506,786.4841,-30.8199,195.0757,806.5722,-0.0398,-0.0147,-0.1103,0.9930,1888.0000,1860.0000,1877.0000,,,,
0.0217,65,0,-35.6253,164.5506,786.4841,-30.8199,195.0757,806.5722,-0.0398,-0.0147,-0.1103,0.9930,1888.0000,1857.0000,1877.0000,,,,
0.0336,65,0,-35.6253,164.5506,786.4841,-30.8199,195.0757,806.5722,-0.0398,-0.0147,-0.1103,0.9930,1886.0000,1851.0000,1877.0000,,,,
0.0441,65,0,-39.4764,165.8877,795.8035,-41.9981,196.6857,815.8916,0.1537,0.1134,-0.0871,0.9777,1883.0000,1846.0000,1877.0000,,,,
0.0564,65,0,-39.4764,165.8877,795.8035,-41.9981,196.6857,815.8916,0.1537,0.1134,-0.0871,0.9777,1881.0000,1839.0000,1877.0000,,,,
0.0678,65,0,-39.4764,165.8877,795.8035,-41.9981,196.6857,815.8916,0.1537,0.1134,-0.0871,0.9777,1878.0000,1833.0000,1877.0000,,,,
0.0766,65,0,-39.4764,165.8877,795.8035,-41.9981,196.6857,815.8916,0.1537,0.1134,-0.0871,0.9777,1876.0000,1829.0000,1877.0000,,,,
0.0879,65,0,-40.2742,162.9797,787.7977,-35.7516,193.5480,807.8857,-0.0414,-0.0211,-0.1120,0.9926,1874.0000,1823.0000,1877.0000,,,,
0.0999,65,0,-40.2742,162.9797,787.7977,-35.7516,193.5480,807.8857,-0.0414,-0.0211,-0.1120,0.9926,1871.0000,1817.0000,1877.0000,,,,
0.1119,65,0,-40.2742,162.9797,787.7977,-35.7516,193.5480,807.8857,-0.0414,-0.0211,-0.1120,0.9926,1867.0000,1811.0000,1877.0000,,,,
0.1241,65,0,-33.2113,132.5832,645.6852,-24.4797,162.2250,665.7733,0.3664,0.1083,0.0210,0.9239,1864.0000,1805.0000,1877.0000,,,,
0.1359,65,0,-33.2113,132.5832,645.6852,-24.4797,162.2250,665.7733,0.3664,0.1083,0.0210,0.9239,1862.0000,1802.0000,1877.0000,,,,
0.1446,65,0,-33.2113,132.5832,645.6852,-24.4797,162.2250,665.7733,0.3664,0.1083,0.0210,0.9239,1860.0000,1800.0000,1877.0000,,,,
0.1560,65,0,-39.3210,162.3101,789.7687,-34.6730,192.8596,809.8568,-0.0430,-0.0145,-0.1097,0.9929,1857.0000,1796.0000,1877.0000,,,,
0.1679,65,0,-39.3210,162.3101,789.7687,-34.6730,192.8596,809.8568,-0.0430,-0.0145,-0.1097,0.9929,1854.0000,1789.0000,1877.0000,,,,
0.1799,65,0,-39.3210,162.3101,789.7687,-34.6730,192.8596,809.8568,-0.0430,-0.0145,-0.1097,0.9929,1851.0000,1783.0000,1877.0000,,,,
0.1919,65,0,-41.0902,174.0957,851.5126,-34.8283,204.3557,871.6007,0.0000,0.0000,0.0000,1.0000,1848.0000,1776.0000,1877.0000,,,,
0.2040,65,0,-41.0902,174.0957,851.5126,-34.8283,204.3557,871.6007,0.0000,0.0000,0.0000,1.0000,1844.0000,1769.0000,1877.0000,,,,
0.2128,65,0,-41.0902,174.0957,851.5126,-34.8283,204.3557,871.6007,0.0000,0.0000,0.0000,1.0000,1841.0000,1763.0000,1877.0000,,,,
0.2239,65,0,-37.0274,160.4835,786.7980,-32.1925,191.0040,806.8861,-0.0469,-0.0148,-0.1098,0.9927,1838.0000,1757.0000,1877.0000,,,,
0.2360,65,0,-37.0274,160.4835,786.7980,-32.1925,191.0040,806.8861,-0.0469,-0.0148,-0.1098,0.9927,1835.0000,1751.0000,1877.0000,,,,
0.2480,65,0,-37.0274,160.4835,786.7980,-32.1925,191.0040,806.8861,-0.0469,-0.0148,-0.1098,0.9927,1832.0000,1746.0000,1877.0000,,,,
0.2599,65,0,-36.5091,163.5507,795.6959,-39.1615,194.3378,815.7840,0.3631,0.0895,-0.1331,0.9178,1829.0000,1740.0000,1877.0000,,,,
0.2686,65,0,-36.5091,163.5507,795.6959,-39.1615,194.3378,815.7840,0.3631,0.0895,-0.1331,0.9178,1828.0000,1736.0000,1877.0000,,,,
0.2801,65,0,-36.5091,163.5507,795.6959,-39.1615,194.3378,815.7840,0.3631,0.0895,-0.1331,0.9178,1826.0000,1729.0000,1877.0000,,,,
0.2920,65,0,-36.5091,163.5507,795.6959,-39.1615,194.3378,815.7840,0.3631,0.0895,-0.1331,0.9178,1824.0000,1722.0000,1877.0000,,,,
0.3040,65,0,-33.9749,164.5734,793.4196,-28.9787,195.0680,813.5076,0.0111,0.1720,-0.0929,0.9806,1822.0000,1716.0000,1877.0000,,,,
0.3160,65,0,-33.9749,164.5734,793.4196,-28.9787,195.0680,813.5076,0.0111,0.1720,-0.0929,0.9806,1817.0000,1711.0000,1877.0000,,,,
0.3279,65,0,-33.9749,164.5734,793.4196,-28.9787,195.0680,813.5076,0.0111,0.1720,-0.0929,0.9806,1813.0000,1706.0000,1877.0000,,,,
0.3366,65,0,-30.0527,164.3936,783.2415,-25.6502,194.9795,803.3296,-0.0449,-0.0115,-0.1073,0.9931,1811.0000,1703.0000,1877.0000,,,,
0.3482,65,0,-30.0527,164.3936,783.2415,-25.6502,194.9795,803.3296,-0.0449,-0.0115,-0.1073,0.9931,1806.0000,1698.0000,1877.0000,,,,
0.3600,65,0,-30.0527,164.3936,783.2415,-25.6502,194.9795,803.3296,-0.0449,-0.0115,-0.1073,0.9931,1802.0000,1693.0000,1877.0000,,,,
0.3719,65,0,-27.9775,163.4797,784.1312,-23.8296,194.1012,804.2193,-0.0487,-0.0106,-0.1064,0.9931,1798.0000,1689.0000,1877.0000,,,,
0.3839,65,0,-27.9775,163.4797,784.1312,-23.8296,194.1012,804.2193,-0.0487,-0.0106,-0.1064,0.9931,1794.0000,1684.0000,1877.0000,,,,
0.3960,65,0,-27.9775,163.4797,784.1312,-23.8296,194.1012,804.2193,-0.0487,-0.0106,-0.1064,0.9931,1790.0000,1680.0000,1877.0000,,,,
0.4048,65,0,-27.7705,162.9653,782.8193,-23.3218,193.5445,802.9073,-0.0456,-0.0123,-0.1075,0.9931,1787.0000,1676.0000,1877.0000,,,,
0.4161,65,0,-27.7705,162.9653,782.8193,-23.3218,193.5445,802.9073,-0.0456,-0.0123,-0.1075,0.9931,1783.0000,1672.0000,1877.0000,,,,
0.4279,65,0,-27.7705,162.9653,782.8193,-23.3218,193.5445,802.9073,-0.0456,-0.0123,-0.1075,0.9931,1780.0000,1667.0000,1877.0000,,,,
