t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,204,0,54.5424,12.9449,751.5616,55.1531,46.4450,772.6596,-0.0347,0.0401,-0.0398,0.9978,1862.0000,1839.0000,1890.0000,,,,
0.0123,204,0,54.5424,12.9449,751.5616,55.1531,46.4450,772.6596,-0.0347,0.0401,-0.0398,0.9978,1852.0000,1839.0000,1890.0000,,,,
0.0243,204,0,54.3709,12.8418,745.8919,55.1235,46.3390,766.9899,-0.0318,0.0388,-0.0391,0.9980,1844.0000,1839.0000,1890.0000,,,,
0.0370,204,0,54.3709,12.8418,745.8919,55.1235,46.3390,766.9899,-0.0318,0.0388,-0.0391,0.9980,1836.0000,1839.0000,1890.0000,,,,
0.0458,204,0,54.3709,12.8418,745.8919,55.1235,46.3390,766.9899,-0.0318,0.0388,-0.0391,0.9980,1833.0000,1839.0000,1890.0000,,,,
0.0559,204,0,54.4583,13.8131,747.0063,55.0638,47.3133,768.1043,-0.0330,0.0393,-0.0379,0.9980,1828.0000,1839.0000,1890.0000,,,,
0.0678,204,0,54.4583,13.8131,747.0063,55.0638,47.3133,768.1043,-0.0330,0.0393,-0.0379,0.9980,1823.0000,1839.0000,1890.0000,,,,
0.0798,204,0,54.7010,13.4537,748.8887,55.2546,46.9548,769.9867,-0.0334,0.0406,-0.0359,0.9980,1818.0000,1839.0000,1890.0000,,,,
0.0920,204,0,54.7010,13.4537,748.8887,55.2546,46.9548,769.9867,-0.0334,0.0406,-0.0359,0.9980,1813.0000,1839.0000,1890.0000,,,,
0.1038,204,0,45.0604,11.6266,617.1373,44.5635,45.1286,638.2353,0.2096,0.4497,-0.0416,0.8672,1809.0000,1839.0000,1890.0000,,,,
0.1126,204,0,45.0604,11.6266,617.1373,44.5635,45.1286,638.2353,0.2096,0.4497,-0.0416,0.8672,1807.0000,1839.0000,1890.0000,,,,
0.1240,204,0,45.0604,11.6266,617.1373,44.5635,45.1286,638.2353,0.2096,0.4497,-0.0416,0.8672,1804.0000,1839.0000,1890.0000,,,,
0.1359,204,0,55.1532,14.0347,739.9752,55.5732,47.5377,761.0732,-0.0321,0.0354,-0.0368,0.9982,1801.0000,1839.0000,1890.0000,,,,
0.1478,204,0,55.1532,14.0347,739.9752,55.5732,47.5377,761.0732,-0.0321,0.0354,-0.0368,0.9982,1796.0000,1839.0000,1890.0000,,,,
