t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,255,0,-137.6366,-58.7663,701.5743,-138.3124,-25.2675,722.6722,-0.0518,0.0098,-0.0232,0.9983,1865.0000,1840.0000,1890.0000,,,,
0.0123,255,0,-141.0455,-60.7328,701.9891,-141.6866,-27.2333,723.0870,-0.0502,0.0053,-0.0257,0.9984,1865.0000,1837.0000,1890.0000,,,,
0.0246,255,0,-141.0455,-60.7328,701.9891,-141.6866,-27.2333,723.0870,-0.0502,0.0053,-0.0257,0.9984,1865.0000,1830.0000,1890.0000,,,,
0.0357,255,0,-144.7745,-61.8911,707.2838,-144.6767,-28.3856,728.3818,-0.0594,0.0071,-0.0272,0.9978,1865.0000,1820.0000,1888.0000,,,,
0.0478,255,0,-144.7745,-61.8911,707.2838,-144.6767,-28.3856,728.3818,-0.0594,0.0071,-0.0272,0.9978,1865.0000,1808.0000,1886.0000,,,,
0.0567,255,0,-144.7745,-61.8911,707.2838,-144.6767,-28.3856,728.3818,-0.0594,0.0071,-0.0272,0.9978,1865.0000,1799.0000,1885.0000,,,,
0.0678,255,0,-146.6811,-63.0578,708.0288,-146.5141,-29.5526,729.1268,-0.0505,0.0035,-0.0298,0.9983,1865.0000,1786.0000,1882.0000,,,,
0.0797,255,0,-146.6811,-63.0578,708.0288,-146.5141,-29.5526,729.1268,-0.0505,0.0035,-0.0298,0.9983,1865.0000,1773.0000,1880.0000,,,,
0.0920,255,0,-149.9198,-63.4826,708.9409,-149.5318,-29.9792,730.0389,-0.0579,0.0049,-0.0323,0.9978,1865.0000,1758.0000,1877.0000,,,,
0.1037,255,0,-149.9198,-63.4826,708.9409,-149.5318,-29.9792,730.0389,-0.0579,0.0049,-0.0323,0.9978,1865.0000,1743.0000,1874.0000,,,,
0.1156,255,0,-152.9845,-63.3702,715.5262,-152.8900,-29.8647,736.6242,-0.0520,0.0044,-0.0352,0.9980,1865.0000,1729.0000,1872.0000,,,,
0.1248,255,0,-152.9845,-63.3702,715.5262,-152.8900,-29.8647,736.6242,-0.0520,0.0044,-0.0352,0.9980,1865.0000,1716.0000,1869.0000,,,,
0.1360,255,0,-152.9845,-63.3702,715.5262,-152.8900,-29.8647,736.6242,-0.0520,0.0044,-0.0352,0.9980,1865.0000,1702.0000,1867.0000,,,,
0.1476,255,0,-152.9478,-61.3657,716.4171,-152.9734,-27.8601,737.5151,-0.0528,0.0017,-0.0351,0.9980,1865.0000,1688.0000,1865.0000,,,,
0.1603,255,0,-152.9478,-61.3657,716.4171,-152.9734,-27.8601,737.5151,-0.0528,0.0017,-0.0351,0.9980,1865.0000,1671.0000,1862.0000,,,,
0.1718,255,0,-153.6560,-60.6744,718.4576,-153.5121,-27.1691,739.5556,-0.0552,0.0047,-0.0339,0.9979,1865.0000,1658.0000,1860.0000,,,,
0.1806,255,0,-153.6560,-60.6744,718.4576,-153.5121,-27.1691,739.5556,-0.0552,0.0047,-0.0339,0.9979,1865.0000,1647.0000,1859.0000,,,,
0.1917,255,0,-153.9959,-61.8765,719.9547,-153.5596,-28.3737,741.0527,-0.0572,0.0062,-0.0346,0.9977,1865.0000,1633.0000,1857.0000,,,,
0.2037,255,0,-153.9959,-61.8765,719.9547,-153.5596,-28.3737,741.0527,-0.0572,0.0062,-0.0346,0.9977,1865.0000,1619.0000,1855.0000,,,,
0.2158,255,0,-153.9959,-61.8765,719.9547,-153.5596,-28.3737,741.0527,-0.0572,0.0062,-0.0346,0.9977,1865.0000,1605.0000,1853.0000,,,,
0.2278,255,0,-153.8645,-62.5114,719.1370,-153.2450,-29.0114,740.2349,-0.0557,0.0060,-0.0356,0.9978,1865.0000,1591.0000,1850.0000,,,,
0.2397,255,0,-153.8645,-62.5114,719.1370,-153.2450,-29.0114,740.2349,-0.0557,0.0060,-0.0356,0.9978,1865.0000,1576.0000,1848.0000,,,,
0.2485,255,0,-151.6024,-62.9299,717.9668,-151.4040,-29.4248,739.0648,-0.0573,0.0070,-0.0352,0.9977,1865.0000,1568.0000,1846.0000,,,,
0.2596,255,0,-151.6024,-62.9299,717.9668,-151.4040,-29.4248,739.0648,-0.0573,0.0070,-0.0352,0.9977,1865.0000,1555.0000,1844.0000,,,,
0.2717,255,0,-149.5459,-63.5001,717.0024,-149.6419,-29.9946,738.1004,-0.0569,0.0071,-0.0352,0.9977,1865.0000,1543.0000,1842.0000,,,,
0.2838,255,0,-149.5459,-63.5001,717.0024,-149.6419,-29.9946,738.1004,-0.0569,0.0071,-0.0352,0.9977,1865.0000,1530.0000,1839.0000,,,,
0.2958,255,0,-147.3953,-62.7025,709.6906,-146.8307,-29.2016,730.7886,-0.0619,0.0085,-0.0342,0.9975,1865.0000,1517.0000,1836.0000,,,,
0.3078,255,0,-147.3953,-62.7025,709.6906,-146.8307,-29.2016,730.7886,-0.0619,0.0085,-0.0342,0.9975,1865.0000,1506.0000,1834.0000,,,,
0.3164,255,0,-147.3953,-62.7025,709.6906,-146.8307,-29.2016,730.7886,-0.0619,0.0085,-0.0342,0.9975,1865.0000,1498.0000,1832.0000,,,,
0.3278,255,0,-147.9887,-63.9164,713.7307,-147.8163,-30.4112,734.8286,-0.0559,0.0083,-0.0343,0.9978,1865.0000,1487.0000,1830.0000,,,,
0.3397,255,0,-147.9887,-63.9164,713.7307,-147.8163,-30.4112,734.8286,-0.0559,0.0083,-0.0343,0.9978,1865.0000,1474.0000,1828.0000,,,,
0.3517,255,0,-145.5407,-63.8742,714.0265,-145.4461,-30.3686,735.1245,-0.0574,0.0079,-0.0339,0.9977,1865.0000,1463.0000,1825.0000,,,,
0.3638,255,0,-145.5407,-63.8742,714.0265,-145.4461,-30.3686,735.1245,-0.0574,0.0079,-0.0339,0.9977,1865.0000,1451.0000,1823.0000,,,,
0.3726,255,0,-145.5407,-63.8742,714.0265,-145.4461,-30.3686,735.1245,-0.0574,0.0079,-0.0339,0.9977,1865.0000,1443.0000,1821.0000,,,,
0.3837,255,0,-143.7891,-63.1530,713.8009,-143.4255,-29.6494,734.8989,-0.0573,0.0142,-0.0350,0.9976,1865.0000,1432.0000,1819.0000,,,,
0.3958,255,0,-143.7891,-63.1530,713.8009,-143.4255,-29.6494,734.8989,-0.0573,0.0142,-0.0350,0.9976,1865.0000,1422.0000,1817.0000,,,,
0.4077,255,0,-141.6548,-59.7966,711.2967,-140.7221,-26.3039,732.3947,-0.0565,0.0139,-0.0351,0.9977,1865.0000,1411.0000,1815.0000,,,,
0.4197,255,0,-141.6548,-59.7966,711.2967,-140.7221,-26.3039,732.3947,-0.0565,0.0139,-0.0351,0.9977,1865.0000,1400.0000,1814.0000,,,,
0.4317,255,0,-139.0852,-56.8489,704.5446,-138.7843,-23.3446,725.6425,-0.0549,0.0137,-0.0344,0.9978,1865.0000,1390.0000,1814.0000,,,,
0.4404,255,0,-139.0852,-56.8489,704.5446,-138.7843,-23.3446,725.6425,-0.0549,0.0137,-0.0344,0.9978,1865.0000,1384.0000,1815.0000,,,,
0.4519,255,0,-136.4215,-54.0057,705.9950,-135.9828,-20.5029,727.0930,-0.0541,0.0153,-0.0355,0.9978,1865.0000,1374.0000,1816.0000,,,,
0.4637,255,0,-136.4215,-54.0057,705.9950,-135.9828,-20.5029,727.0930,-0.0541,0.0153,-0.0355,0.9978,1865.0000,1366.0000,1818.0000,,,,
0.4756,255,0,-136.4215,-54.0057,705.9950,-135.9828,-20.5029,727.0930,-0.0541,0.0153,-0.0355,0.9978,1865.0000,1356.0000,1819.0000,,,,
0.4878,255,0,-131.9565,-51.5206,702.7887,-131.7376,-18.0157,723.8867,-0.0542,0.0157,-0.0356,0.9978,1865.0000,1347.0000,1820.0000,,,,
0.4966,255,0,-131.9565,-51.5206,702.7887,-131.7376,-18.0157,723.8867,-0.0542,0.0157,-0.0356,0.9978,1865.0000,1342.0000,1822.0000,,,,
0.5079,255,0,-127.7175,-45.5362,698.3562,-127.5032,-12.0313,719.4542,-0.0515,0.0184,-0.0343,0.9979,1865.0000,1335.0000,1824.0000,,,,
0.5200,255,0,-127.7175,-45.5362,698.3562,-127.5032,-12.0313,719.4542,-0.0515,0.0184,-0.0343,0.9979,1865.0000,1330.0000,1829.0000,,,,
0.5318,255,0,-122.3542,-40.7385,692.3697,-122.0870,-7.2339,713.4677,-0.0501,0.0222,-0.0335,0.9979,1865.0000,1323.0000,1833.0000,,,,
0.5436,255,0,-122.3542,-40.7385,692.3697,-122.0870,-7.2339,713.4677,-0.0501,0.0222,-0.0335,0.9979,1865.0000,1319.0000,1839.0000,,,,
0.5557,255,0,-117.4980,-37.1152,691.8301,-117.3636,-3.6098,712.9280,-0.0486,0.0252,-0.0339,0.9979,1866.0000,1315.0000,1844.0000,,,,
0.5645,255,0,-117.4980,-37.1152,691.8301,-117.3636,-3.6098,712.9280,-0.0486,0.0252,-0.0339,0.9979,1866.0000,1313.0000,1849.0000,,,,
0.5758,255,0,-117.4980,-37.1152,691.8301,-117.3636,-3.6098,712.9280,-0.0486,0.0252,-0.0339,0.9979,1866.0000,1310.0000,1854.0000,,,,
0.5878,255,0,-108.7892,-33.4814,686.9980,-108.6803,0.0241,708.0960,-0.0470,0.0278,-0.0353,0.9979,1866.0000,1306.0000,1859.0000,,,,
0.5998,255,0,-108.7892,-33.4814,686.9980,-108.6803,0.0241,708.0960,-0.0470,0.0278,-0.0353,0.9979,1866.0000,1308.0000,1865.0000,,,,
0.6119,255,0,-96.6493,-27.6617,681.8561,-96.3407,5.8425,702.9541,-0.0436,0.0376,-0.0336,0.9978,1866.0000,1309.0000,1870.0000,,,,
0.6238,255,0,-96.6493,-27.6617,681.8561,-96.3407,5.8425,702.9541,-0.0436,0.0376,-0.0336,0.9978,1866.0000,1318.0000,1879.0000,,,,
0.6325,255,0,-89.8977,-23.0181,677.5289,-89.2082,10.4805,698.6269,-0.0439,0.0393,-0.0339,0.9977,1866.0000,1324.0000,1883.0000,,,,
0.6438,255,0,-89.8977,-23.0181,677.5289,-89.2082,10.4805,698.6269,-0.0439,0.0393,-0.0339,0.9977,1866.0000,1335.0000,1889.0000,,,,
0.6558,255,0,-84.1964,-18.3336,670.8394,-83.6578,15.1678,691.9373,-0.0430,0.0444,-0.0345,0.9975,1866.0000,1342.0000,1889.0000,,,,
0.6677,255,0,-84.1964,-18.3336,670.8394,-83.6578,15.1678,691.9373,-0.0430,0.0444,-0.0345,0.9975,1866.0000,1353.0000,1889.0000,,,,
0.6806,255,0,-77.9303,-14.0302,663.1624,-77.1422,19.4662,684.2604,-0.0386,0.0468,-0.0357,0.9975,1866.0000,1362.0000,1889.0000,,,,
0.6895,255,0,-77.9303,-14.0302,663.1624,-77.1422,19.4662,684.2604,-0.0386,0.0468,-0.0357,0.9975,1866.0000,1370.0000,1889.0000,,,,
0.6997,255,0,-77.9303,-14.0302,663.1624,-77.1422,19.4662,684.2604,-0.0386,0.0468,-0.0357,0.9975,1866.0000,1378.0000,1889.0000,,,,
0.7118,255,0,-71.5866,-9.4621,656.7750,-71.0498,24.0393,677.8729,-0.0403,0.0506,-0.0343,0.9973,1866.0000,1385.0000,1889.0000,,,,
0.7238,255,0,-71.5866,-9.4621,656.7750,-71.0498,24.0393,677.8729,-0.0403,0.0506,-0.0343,0.9973,1866.0000,1395.0000,1889.0000,,,,
0.7357,255,0,-62.3970,-3.2947,654.6107,-61.5447,30.2001,675.7086,-0.0347,0.0561,-0.0353,0.9972,1866.0000,1405.0000,1889.0000,,,,
0.7477,255,0,-62.3970,-3.2947,654.6107,-61.5447,30.2001,675.7086,-0.0347,0.0561,-0.0353,0.9972,1866.0000,1421.0000,1889.0000,,,,
0.7564,255,0,-55.7620,1.3835,648.2409,-54.8787,34.8775,669.3389,-0.0333,0.0590,-0.0356,0.9971,1866.0000,1431.0000,1889.0000,,,,
0.7678,255,0,-55.7620,1.3835,648.2409,-54.8787,34.8775,669.3389,-0.0333,0.0590,-0.0356,0.9971,1866.0000,1449.0000,1889.0000,,,,
0.7797,255,0,-48.7768,5.7152,642.4536,-47.7814,39.2061,663.5515,-0.0325,0.0627,-0.0352,0.9969,1866.0000,1465.0000,1889.0000,,,,
0.7917,255,0,-48.7768,5.7152,642.4536,-47.7814,39.2061,663.5515,-0.0325,0.0627,-0.0352,0.9969,1866.0000,1484.0000,1889.0000,,,,
0.8037,255,0,-41.8167,9.8082,636.3061,-40.8206,43.2990,657.4041,-0.0300,0.0678,-0.0353,0.9966,1866.0000,1502.0000,1889.0000,,,,
0.8160,255,0,-41.8167,9.8082,636.3061,-40.8206,43.2990,657.4041,-0.0300,0.0678,-0.0353,0.9966,1866.0000,1524.0000,1889.0000,,,,
0.8247,255,0,-41.8167,9.8082,636.3061,-40.8206,43.2990,657.4041,-0.0300,0.0678,-0.0353,0.9966,1866.0000,1536.0000,1889.0000,,,,
0.8357,255,0,-34.7160,13.8162,630.3835,-33.4652,47.2985,651.4814,-0.0269,0.0731,-0.0369,0.9963,1866.0000,1544.0000,1889.0000,,,,
0.8476,255,0,-34.7160,13.8162,630.3835,-33.4652,47.2985,651.4814,-0.0269,0.0731,-0.0369,0.9963,1866.0000,1548.0000,1889.0000,,,,
0.8598,255,0,-22.7546,20.1269,620.3730,-21.1985,53.5964,641.4710,-0.0247,0.0799,-0.0381,0.9958,1866.0000,1550.0000,1889.0000,,,,
0.8716,255,0,-22.7546,20.1269,620.3730,-21.1985,53.5964,641.4710,-0.0247,0.0799,-0.0381,0.9958,1866.0000,1558.0000,1889.0000,,,,
0.8808,255,0,-15.3179,23.9569,610.2447,-13.9031,57.4327,631.3427,-0.0206,0.0871,-0.0382,0.9953,1866.0000,1562.0000,1889.0000,,,,
0.8916,255,0,-15.3179,23.9569,610.2447,-13.9031,57.4327,631.3427,-0.0206,0.0871,-0.0382,0.9953,1866.0000,1569.0000,1889.0000,,,,
0.9038,255,0,-8.3580,28.9424,606.4034,-6.9310,62.4176,627.5014,-0.0187,0.0902,-0.0374,0.9950,1862.0000,1577.0000,1889.0000,,,,
0.9158,255,0,-8.3580,28.9424,606.4034,-6.9310,62.4176,627.5014,-0.0187,0.0902,-0.0374,0.9950,1839.0000,1584.0000,1889.0000,,,,
0.9277,255,0,-8.3580,28.9424,606.4034,-6.9310,62.4176,627.5014,-0.0187,0.0902,-0.0374,0.9950,1820.0000,1589.0000,1889.0000,,,,
0.9397,255,0,-1.1985,33.5641,600.2283,0.2793,67.0371,621.3262,-0.0166,0.0960,-0.0358,0.9946,1800.0000,1595.0000,1889.0000,,,,
0.9484,255,0,-1.1985,33.5641,600.2283,0.2793,67.0371,621.3262,-0.0166,0.0960,-0.0358,0.9946,1784.0000,1600.0000,1889.0000,,,,
0.9596,255,0,10.4764,39.6632,590.1487,11.9024,73.1385,611.2466,-0.0136,0.1043,-0.0331,0.9939,1764.0000,1606.0000,1889.0000,,,,
0.9717,255,0,10.4764,39.6632,590.1487,11.9024,73.1385,611.2466,-0.0136,0.1043,-0.0331,0.9939,1733.0000,1618.0000,1889.0000,,,,
0.9837,255,0,18.2330,44.4541,582.2579,19.7233,77.9266,603.3559,-0.0106,0.1105,-0.0331,0.9933,1706.0000,1628.0000,1889.0000,,,,
0.9956,255,0,18.2330,44.4541,582.2579,19.7233,77.9266,603.3559,-0.0106,0.1105,-0.0331,0.9933,1675.0000,1639.0000,1889.0000,,,,
1.0076,255,0,25.3737,49.4913,572.4844,27.2384,82.9450,593.5824,-0.0071,0.1158,-0.0341,0.9927,1645.0000,1649.0000,1889.0000,,,,
1.0166,255,0,25.3737,49.4913,572.4844,27.2384,82.9450,593.5824,-0.0071,0.1158,-0.0341,0.9927,1616.0000,1658.0000,1889.0000,,,,
1.0276,255,0,25.3737,49.4913,572.4844,27.2384,82.9450,593.5824,-0.0071,0.1158,-0.0341,0.9927,1590.0000,1667.0000,1889.0000,,,,
1.0399,255,0,31.8661,54.1019,564.9138,33.6439,87.5603,586.0118,-0.0042,0.1223,-0.0351,0.9919,1561.0000,1675.0000,1889.0000,,,,
1.0516,255,0,31.8661,54.1019,564.9138,33.6439,87.5603,586.0118,-0.0042,0.1223,-0.0351,0.9919,1530.0000,1685.0000,1889.0000,,,,
1.0637,255,0,39.6845,60.4343,552.9584,41.8604,93.8693,574.0563,0.0003,0.1312,-0.0367,0.9907,1499.0000,1695.0000,1890.0000,,,,
1.0723,255,0,39.6845,60.4343,552.9584,41.8604,93.8693,574.0563,0.0003,0.1312,-0.0367,0.9907,1473.0000,1703.0000,1890.0000,,,,
1.0836,255,0,44.7755,63.7986,547.3508,47.1720,97.2184,568.4487,0.0024,0.1359,-0.0380,0.9900,1440.0000,1714.0000,1890.0000,,,,
1.0956,255,0,44.7755,63.7986,547.3508,47.1720,97.2184,568.4487,0.0024,0.1359,-0.0380,0.9900,1401.0000,1725.0000,1890.0000,,,,
1.1082,255,0,49.5947,65.5462,540.2856,52.3038,98.9422,561.3835,0.0035,0.1423,-0.0392,0.9890,1368.0000,1736.0000,1890.0000,,,,
1.1197,255,0,49.5947,65.5462,540.2856,52.3038,98.9422,561.3835,0.0035,0.1423,-0.0392,0.9890,1336.0000,1747.0000,1890.0000,,,,
1.1316,255,0,49.5947,65.5462,540.2856,52.3038,98.9422,561.3835,0.0035,0.1423,-0.0392,0.9890,1306.0000,1757.0000,1890.0000,,,,
1.1403,255,0,54.0116,64.6257,533.3557,56.9793,97.9997,554.4536,0.0043,0.1450,-0.0432,0.9885,1284.0000,1765.0000,1890.0000,,,,
1.1517,255,0,54.0116,64.6257,533.3557,56.9793,97.9997,554.4536,0.0043,0.1450,-0.0432,0.9885,1258.0000,1775.0000,1890.0000,,,,
1.1636,255,0,56.1465,68.8072,528.1964,58.9683,102.1939,549.2944,0.0045,0.1473,-0.0430,0.9882,1229.0000,1788.0000,1890.0000,,,,
1.1760,255,0,56.1465,68.8072,528.1964,58.9683,102.1939,549.2944,0.0045,0.1473,-0.0430,0.9882,1202.0000,1795.0000,1890.0000,,,,
1.1876,255,0,54.0690,71.1601,518.1102,56.9090,104.5452,539.2081,0.0090,0.1428,-0.0458,0.9887,1178.0000,1800.0000,1890.0000,,,,
