{HEADER}
user_id: 123
target_id: 343
target_screen_position_mm: [-183.92, 79.88]
fingertip_offset: [1.22, 33.85, 20.50]
{DATA}
t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,343,0,-220.4569,-106.8826,806.3594,-221.0553,-73.0192,785.8599,-0.0435,-0.0281,-0.0326,0.9981,1837.0000,1806.0000,1874.0000,,,,
0.0120,343,0,-220.4569,-106.8826,806.3594,-221.0553,-73.0192,785.8599,-0.0435,-0.0281,-0.0326,0.9981,1837.0000,1794.0000,1872.0000,,,,
0.0270,343,0,-216.7173,-107.5013,800.0231,-217.5514,-73.6430,779.5236,-0.0439,-0.0282,-0.0325,0.9981,1837.0000,1776.0000,1867.0000,,,,
0.0361,343,0,-216.7173,-107.5013,800.0231,-217.5514,-73.6430,779.5236,-0.0439,-0.0282,-0.0325,0.9981,1837.0000,1763.0000,1864.0000,,,,
0.0448,343,0,-216.7173,-107.5013,800.0231,-217.5514,-73.6430,779.5236,-0.0439,-0.0282,-0.0325,0.9981,1837.0000,1750.0000,1860.0000,,,,
0.0555,343,0,-216.9932,-109.4826,803.5191,-217.7600,-75.6226,783.0196,-0.0370,-0.0267,-0.0313,0.9985,1837.0000,1737.0000,1856.0000,,,,
0.0673,343,0,-216.9932,-109.4826,803.5191,-217.7600,-75.6226,783.0196,-0.0370,-0.0267,-0.0313,0.9985,1837.0000,1719.0000,1850.0000,,,,
0.0798,343,0,-213.4880,-111.4616,801.3178,-214.4390,-77.6063,780.8183,-0.0374,-0.0243,-0.0326,0.9985,1837.0000,1701.0000,1844.0000,,,,
0.0887,343,0,-213.4880,-111.4616,801.3178,-214.4390,-77.6063,780.8183,-0.0374,-0.0243,-0.0326,0.9985,1837.0000,1688.0000,1840.0000,,,,
0.0996,343,0,-213.4880,-111.4616,801.3178,-214.4390,-77.6063,780.8183,-0.0374,-0.0243,-0.0326,0.9985,1837.0000,1673.0000,1834.0000,,,,
0.1118,343,0,-210.8869,-114.6618,805.5598,-212.1387,-80.8163,785.0603,-0.0463,-0.0277,-0.0309,0.9981,1837.0000,1654.0000,1827.0000,,,,
0.1237,343,0,-210.8869,-114.6618,805.5598,-212.1387,-80.8163,785.0603,-0.0463,-0.0277,-0.0309,0.9981,1837.0000,1639.0000,1821.0000,,,,
0.1356,343,0,-201.4560,-115.5099,802.3073,-202.2701,-81.6510,781.8078,-0.0442,-0.0195,-0.0296,0.9984,1837.0000,1623.0000,1815.0000,,,,
0.1481,343,0,-201.4560,-115.5099,802.3073,-202.2701,-81.6510,781.8078,-0.0442,-0.0195,-0.0296,0.9984,1837.0000,1608.0000,1808.0000,,,,
0.1570,343,0,-196.6969,-115.4367,807.6954,-197.2721,-81.5730,787.1959,-0.0476,-0.0159,-0.0298,0.9983,1837.0000,1598.0000,1803.0000,,,,
