t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,164,0,-213.2034,-97.4913,987.7263,-211.2862,-64.0406,1008.8243,-0.2433,-0.1847,-0.0636,0.9501,1867.0000,1841.0000,1883.0000,,,,
0.0120,164,0,-213.2034,-97.4913,987.7263,-211.2862,-64.0406,1008.8243,-0.2433,-0.1847,-0.0636,0.9501,1867.0000,1825.0000,1879.0000,,,,
0.9918,164,0,-239.8047,-49.7848,891.8015,-239.1824,-16.2849,912.8994,0.0387,0.0826,-0.0314,0.9953,1867.0000,1809.0000,1882.0000,,,,
1.0045,164,0,-239.8047,-49.7848,891.8015,-239.1824,-16.2849,912.8994,0.0387,0.0826,-0.0314,0.9953,1867.0000,1405.0000,1860.0000,,,,
1.0401,164,0,-240.1557,-41.9776,918.5132,-240.0123,-8.4723,939.6112,-0.0539,0.0139,-0.0367,0.9978,1867.0000,1376.0000,1857.0000,,,,
1.0487,164,0,-240.1557,-41.9776,918.5132,-240.0123,-8.4723,939.6112,-0.0539,0.0139,-0.0367,0.9978,1867.0000,1145.0000,1854.0000,,,,
1.0598,164,0,-240.1557,-41.9776,918.5132,-240.0123,-8.4723,939.6112,-0.0539,0.0139,-0.0367,0.9978,1867.0000,925.0000,1848.0000,,,,
1.2760,164,0,-223.6964,-33.9831,918.2596,-221.9542,-0.5227,939.3576,0.0152,-0.2261,-0.0174,0.9738,1868.0000,1775.0000,1884.0000,,,,
1.2880,164,0,-223.6964,-33.9831,918.2596,-221.9542,-0.5227,939.3576,0.0152,-0.2261,-0.0174,0.9738,1868.0000,1330.0000,1883.0000,,,,
1.3438,164,0,-207.8761,-24.4785,840.0887,-207.5269,9.0254,861.1866,0.0217,0.0026,-0.0387,0.9990,1868.0000,1441.0000,1883.0000,,,,
1.3559,164,0,-207.8761,-24.4785,840.0887,-207.5269,9.0254,861.1866,0.0217,0.0026,-0.0387,0.9990,1868.0000,1081.0000,1885.0000,,,,
1.3648,164,0,-207.8761,-24.4785,840.0887,-207.5269,9.0254,861.1866,0.0217,0.0026,-0.0387,0.9990,1868.0000,868.0000,1885.0000,,,,
