{HEADER}
user_id: 123
target_id: 284
target_screen_position_mm: [-216.03, 48.04]
fingertip_offset: [1.22, 33.85, 20.50]
{DATA}
t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,284,0,-181.7099,-50.0721,607.5175,-183.0378,-16.2294,587.0180,-0.0210,0.0216,-0.0274,0.9992,1839.0000,1812.0000,1869.0000,,,,
0.0123,284,0,-181.7099,-50.0721,607.5175,-183.0378,-16.2294,587.0180,-0.0210,0.0216,-0.0274,0.9992,1835.0000,1812.0000,1869.0000,,,,
0.0241,284,0,-183.9375,-49.7052,612.1836,-184.7094,-15.8453,591.6841,-0.0214,0.0263,-0.0271,0.9991,1834.0000,1812.0000,1869.0000,,,,
0.0360,284,0,-183.9375,-49.7052,612.1836,-184.7094,-15.8453,591.6841,-0.0214,0.0263,-0.0271,0.9991,1840.0000,1804.0000,1869.0000,,,,
0.0448,284,0,-183.9375,-49.7052,612.1836,-184.7094,-15.8453,591.6841,-0.0214,0.0263,-0.0271,0.9991,1842.0000,1798.0000,1869.0000,,,,
0.0557,284,0,-181.8695,-48.0988,602.8336,-182.5470,-14.2369,582.3340,-0.0214,0.0184,-0.0262,0.9993,1842.0000,1785.0000,1869.0000,,,,
0.0683,284,0,-181.8695,-48.0988,602.8336,-182.5470,-14.2369,582.3340,-0.0214,0.0184,-0.0262,0.9993,1842.0000,1768.0000,1869.0000,,,,
0.0798,284,0,-182.5668,-48.8164,606.0630,-183.1478,-14.9527,585.5635,-0.0214,0.0222,-0.0246,0.9992,1842.0000,1750.0000,1869.0000,,,,
0.0917,284,0,-182.5668,-48.8164,606.0630,-183.1478,-14.9527,585.5635,-0.0214,0.0222,-0.0246,0.9992,1842.0000,1731.0000,1869.0000,,,,
0.1039,284,0,-154.3724,-41.4239,512.4995,-155.9001,-7.5897,492.0000,-0.6234,0.3493,0.1599,0.6810,1842.0000,1713.0000,1869.0000,,,,
0.1126,284,0,-154.3724,-41.4239,512.4995,-155.9001,-7.5897,492.0000,-0.6234,0.3493,0.1599,0.6810,1842.0000,1702.0000,1868.0000,,,,
0.1237,284,0,-154.3724,-41.4239,512.4995,-155.9001,-7.5897,492.0000,-0.6234,0.3493,0.1599,0.6810,1842.0000,1690.0000,1867.0000,,,,
0.1358,284,0,-185.1481,-50.0457,612.0691,-186.1021,-16.1905,591.5696,-0.0230,0.0272,-0.0251,0.9990,1842.0000,1674.0000,1866.0000,,,,
0.1477,284,0,-185.1481,-50.0457,612.0691,-186.1021,-16.1905,591.5696,-0.0230,0.0272,-0.0251,0.9990,1842.0000,1654.0000,1864.0000,,,,
0.1598,284,0,-186.7724,-50.8559,612.2737,-187.4578,-16.9942,591.7742,-0.0233,0.0264,-0.0266,0.9990,1842.0000,1634.0000,1862.0000,,,,
0.1715,284,0,-186.7724,-50.8559,612.2737,-187.4578,-16.9942,591.7742,-0.0233,0.0264,-0.0266,0.9990,1842.0000,1615.0000,1859.0000,,,,
0.1801,284,0,-184.9926,-49.9622,609.8834,-185.5908,-16.0989,589.3839,-0.0243,0.0272,-0.0258,0.9990,1842.0000,1601.0000,1858.0000,,,,
0.1917,284,0,-184.9926,-49.9622,609.8834,-185.5908,-16.0989,589.3839,-0.0243,0.0272,-0.0258,0.9990,1842.0000,1584.0000,1856.0000,,,,
0.2037,284,0,-185.2586,-48.3860,611.0051,-186.2965,-14.5332,590.5056,-0.0243,0.0294,-0.0226,0.9990,1842.0000,1566.0000,1854.0000,,,,
0.2157,284,0,-185.2586,-48.3860,611.0051,-186.2965,-14.5332,590.5056,-0.0243,0.0294,-0.0226,0.9990,1842.0000,1548.0000,1853.0000,,,,
0.2277,284,0,-186.8875,-47.4028,609.8866,-187.9694,-13.5514,589.3871,-0.0253,0.0281,-0.0215,0.9991,1842.0000,1530.0000,1852.0000,,,,
0.2369,284,0,-186.8875,-47.4028,609.8866,-187.9694,-13.5514,589.3871,-0.0253,0.0281,-0.0215,0.9991,1842.0000,1516.0000,1851.0000,,,,
0.2477,284,0,-186.8875,-47.4028,609.8866,-187.9694,-13.5514,589.3871,-0.0253,0.0281,-0.0215,0.9991,1842.0000,1500.0000,1851.0000,,,,
0.2598,284,0,-187.3665,-47.1791,607.1905,-188.5171,-13.3300,586.6910,-0.0252,0.0256,-0.0203,0.9991,1842.0000,1483.0000,1850.0000,,,,
0.2717,284,0,-187.3665,-47.1791,607.1905,-188.5171,-13.3300,586.6910,-0.0252,0.0256,-0.0203,0.9991,1842.0000,1467.0000,1849.0000,,,,
0.2839,284,0,-188.1441,-45.4912,605.6406,-189.5892,-11.6534,585.1411,-0.0240,0.0276,-0.0151,0.9992,1842.0000,1449.0000,1848.0000,,,,
0.2955,284,0,-188.1441,-45.4912,605.6406,-189.5892,-11.6534,585.1411,-0.0240,0.0276,-0.0151,0.9992,1842.0000,1432.0000,1848.0000,,,,
0.3043,284,0,-189.5118,-44.0561,603.4065,-191.1249,-10.2259,582.9070,-0.0242,0.0275,-0.0132,0.9992,1842.0000,1419.0000,1848.0000,,,,
0.3156,284,0,-189.5118,-44.0561,603.4065,-191.1249,-10.2259,582.9070,-0.0242,0.0275,-0.0132,0.9992,1842.0000,1401.0000,1847.0000,,,,
0.3276,284,0,-190.8084,-43.1591,600.6470,-192.9100,-9.3557,580.1475,-0.0239,0.0245,-0.0126,0.9993,1842.0000,1383.0000,1847.0000,,,,
0.3398,284,0,-190.8084,-43.1591,600.6470,-192.9100,-9.3557,580.1475,-0.0239,0.0245,-0.0126,0.9993,1842.0000,1365.0000,1848.0000,,,,
0.3516,284,0,-189.5418,-42.8778,600.2072,-191.0423,-9.0424,579.7077,-0.0230,0.0268,-0.0121,0.9993,1842.0000,1347.0000,1848.0000,,,,
0.3637,284,0,-189.5418,-42.8778,600.2072,-191.0423,-9.0424,579.7077,-0.0230,0.0268,-0.0121,0.9993,1842.0000,1329.0000,1848.0000,,,,
0.3727,284,0,-189.5418,-42.8778,600.2072,-191.0423,-9.0424,579.7077,-0.0230,0.0268,-0.0121,0.9993,1842.0000,1316.0000,1848.0000,,,,
0.3838,284,0,-185.6432,-43.6000,598.6484,-187.4816,-9.7813,578.1489,-0.0231,0.0293,-0.0101,0.9993,1842.0000,1301.0000,1848.0000,,,,
0.3959,284,0,-185.6432,-43.6000,598.6484,-187.4816,-9.7813,578.1489,-0.0231,0.0293,-0.0101,0.9993,1842.0000,1286.0000,1847.0000,,,,
0.4078,284,0,-179.1019,-44.0869,595.1876,-180.7372,-10.2578,574.6880,-0.0243,0.0349,-0.0119,0.9990,1842.0000,1272.0000,1846.0000,,,,
0.4197,284,0,-179.1019,-44.0869,595.1876,-180.7372,-10.2578,574.6880,-0.0243,0.0349,-0.0119,0.9990,1842.0000,1260.0000,1846.0000,,,,
0.4284,284,0,-172.6050,-41.5334,584.3762,-174.8958,-7.7423,563.8766,-0.0208,0.0326,-0.0103,0.9992,1842.0000,1252.0000,1845.0000,,,,
0.4406,284,0,-172.6050,-41.5334,584.3762,-174.8958,-7.7423,563.8766,-0.0208,0.0326,-0.0103,0.9992,1842.0000,1242.0000,1846.0000,,,,
0.4516,284,0,-168.8833,-42.8853,589.0200,-170.5861,-9.0595,568.5204,-0.0245,0.0407,-0.0104,0.9988,1842.0000,1233.0000,1846.0000,,,,
0.4639,284,0,-168.8833,-42.8853,589.0200,-170.5861,-9.0595,568.5204,-0.0245,0.0407,-0.0104,0.9988,1842.0000,1223.0000,1845.0000,,,,
0.4757,284,0,-161.2177,-43.1315,584.8322,-163.0198,-9.3108,564.3326,-0.0255,0.0452,-0.0085,0.9986,1842.0000,1215.0000,1845.0000,,,,
0.4878,284,0,-161.2177,-43.1315,584.8322,-163.0198,-9.3108,564.3326,-0.0255,0.0452,-0.0085,0.9986,1842.0000,1210.0000,1844.0000,,,,
0.4967,284,0,-152.0757,-42.1428,581.0154,-154.2604,-8.3447,560.5159,-0.0268,0.0509,-0.0049,0.9983,1842.0000,1206.0000,1844.0000,,,,
0.5077,284,0,-152.0757,-42.1428,581.0154,-154.2604,-8.3447,560.5159,-0.0268,0.0509,-0.0049,0.9983,1842.0000,1205.0000,1844.0000,,,,
0.5199,284,0,-152.0757,-42.1428,581.0154,-154.2604,-8.3447,560.5159,-0.0268,0.0509,-0.0049,0.9983,1842.0000,1202.0000,1844.0000,,,,
0.5317,284,0,-143.0761,-38.5053,575.7816,-145.5475,-4.7269,555.2820,-0.0269,0.0562,0.0008,0.9981,1842.0000,1198.0000,1844.0000,,,,
0.5437,284,0,-143.0761,-38.5053,575.7816,-145.5475,-4.7269,555.2820,-0.0269,0.0562,0.0008,0.9981,1842.0000,1197.0000,1846.0000,,,,
0.5525,284,0,-133.2093,-34.0976,568.6215,-135.7804,-0.3267,548.1219,-0.0235,0.0620,0.0045,0.9978,1842.0000,1196.0000,1848.0000,,,,
0.5637,284,0,-133.2093,-34.0976,568.6215,-135.7804,-0.3267,548.1219,-0.0235,0.0620,0.0045,0.9978,1842.0000,1199.0000,1851.0000,,,,
0.5757,284,0,-126.7913,-32.3451,563.7815,-129.2970,1.4307,543.2820,-0.0240,0.0648,0.0037,0.9976,1842.0000,1201.0000,1855.0000,,,,
0.5877,284,0,-126.7913,-32.3451,563.7815,-129.2970,1.4307,543.2820,-0.0240,0.0648,0.0037,0.9976,1842.0000,1204.0000,1858.0000,,,,
0.6000,284,0,-118.7642,-29.9231,558.2729,-121.1364,3.8623,537.7734,-0.0225,0.0691,0.0036,0.9973,1842.0000,1205.0000,1861.0000,,,,
0.6117,284,0,-118.7642,-29.9231,558.2729,-121.1364,3.8623,537.7734,-0.0225,0.0691,0.0036,0.9973,1842.0000,1211.0000,1865.0000,,,,
0.6206,284,0,-118.7642,-29.9231,558.2729,-121.1364,3.8623,537.7734,-0.0225,0.0691,0.0036,0.9973,1842.0000,1212.0000,1867.0000,,,,
0.6317,284,0,-108.5439,-27.7395,552.3362,-110.8896,6.0478,531.8367,-0.0225,0.0752,0.0043,0.9969,1842.0000,1214.0000,1869.0000,,,,
0.6438,284,0,-108.5439,-27.7395,552.3362,-110.8896,6.0478,531.8367,-0.0225,0.0752,0.0043,0.9969,1842.0000,1222.0000,1869.0000,,,,
0.6558,284,0,-90.3985,-23.6398,542.6213,-92.9922,10.1294,522.1218,-0.0213,0.0875,0.0087,0.9959,1842.0000,1228.0000,1869.0000,,,,
0.6679,284,0,-90.3985,-23.6398,542.6213,-92.9922,10.1294,522.1218,-0.0213,0.0875,0.0087,0.9959,1842.0000,1247.0000,1869.0000,,,,
0.6798,284,0,-80.5721,-20.5693,534.1317,-83.1503,13.2011,513.6322,-0.0205,0.0933,0.0101,0.9954,1842.0000,1262.0000,1869.0000,,,,
0.6885,284,0,-80.5721,-20.5693,534.1317,-83.1503,13.2011,513.6322,-0.0205,0.0933,0.0101,0.9954,1842.0000,1276.0000,1869.0000,,,,
0.6999,284,0,-72.3619,-17.6158,528.8740,-74.9431,16.1544,508.3745,-0.0187,0.0977,0.0119,0.9950,1842.0000,1292.0000,1869.0000,,,,
0.7116,284,0,-72.3619,-17.6158,528.8740,-74.9431,16.1544,508.3745,-0.0187,0.0977,0.0119,0.9950,1842.0000,1310.0000,1870.0000,,,,
0.7236,284,0,-62.7981,-15.4978,516.7372,-65.9572,18.2232,496.2377,-0.0207,0.1029,0.0162,0.9943,1842.0000,1326.0000,1870.0000,,,,
0.7360,284,0,-62.7981,-15.4978,516.7372,-65.9572,18.2232,496.2377,-0.0207,0.1029,0.0162,0.9943,1842.0000,1346.0000,1870.0000,,,,
0.7447,284,0,-62.7981,-15.4978,516.7372,-65.9572,18.2232,496.2377,-0.0207,0.1029,0.0162,0.9943,1842.0000,1358.0000,1870.0000,,,,
0.7557,284,0,-53.7068,-14.2167,510.6760,-56.7757,19.5126,490.1765,-0.0171,0.1106,0.0185,0.9935,1842.0000,1369.0000,1870.0000,,,,
0.7685,284,0,-53.7068,-14.2167,510.6760,-56.7757,19.5126,490.1765,-0.0171,0.1106,0.0185,0.9935,1842.0000,1389.0000,1870.0000,,,,
0.7798,284,0,-38.7689,-13.9879,501.5156,-41.9193,19.7339,481.0161,-0.0208,0.1191,0.0201,0.9925,1842.0000,1404.0000,1870.0000,,,,
0.7917,284,0,-38.7689,-13.9879,501.5156,-41.9193,19.7339,481.0161,-0.0208,0.1191,0.0201,0.9925,1842.0000,1432.0000,1870.0000,,,,
0.8037,284,0,-29.0290,-10.8308,491.3263,-31.8634,22.9190,470.8268,-0.0209,0.1285,0.0203,0.9913,1842.0000,1456.0000,1870.0000,,,,
0.8124,284,0,-29.0290,-10.8308,491.3263,-31.8634,22.9190,470.8268,-0.0209,0.1285,0.0203,0.9913,1842.0000,1476.0000,1870.0000,,,,
0.8236,284,0,-29.0290,-10.8308,491.3263,-31.8634,22.9190,470.8268,-0.0209,0.1285,0.0203,0.9913,1842.0000,1499.0000,1870.0000,,,,
0.8358,284,0,-20.6875,-8.9569,485.6991,-23.6024,24.7861,465.1996,-0.0183,0.1340,0.0195,0.9906,1842.0000,1520.0000,1870.0000,,,,
0.8476,284,0,-20.6875,-8.9569,485.6991,-23.6024,24.7861,465.1996,-0.0183,0.1340,0.0195,0.9906,1842.0000,1545.0000,1870.0000,,,,
0.8598,284,0,-9.6608,-6.5148,472.7162,-12.4303,27.2405,452.2167,-0.0167,0.1428,0.0196,0.9894,1842.0000,1566.0000,1870.0000,,,,
0.8718,284,0,-9.6608,-6.5148,472.7162,-12.4303,27.2405,452.2167,-0.0167,0.1428,0.0196,0.9894,1842.0000,1595.0000,1870.0000,,,,
0.8805,284,0,-1.9887,-4.5295,465.0200,-4.6106,29.2375,444.5205,-0.0120,0.1536,0.0200,0.9879,1842.0000,1603.0000,1870.0000,,,,
0.8917,284,0,-1.9887,-4.5295,465.0200,-4.6106,29.2375,444.5205,-0.0120,0.1536,0.0200,0.9879,1842.0000,1615.0000,1870.0000,,,,
0.9036,284,0,-1.9887,-4.5295,465.0200,-4.6106,29.2375,444.5205,-0.0120,0.1536,0.0200,0.9879,1842.0000,1625.0000,1870.0000,,,,
0.9157,284,0,5.6434,-2.8826,456.9888,3.0455,30.8862,436.4893,-0.0138,0.1590,0.0210,0.9870,1842.0000,1636.0000,1870.0000,,,,
0.9276,284,0,5.6434,-2.8826,456.9888,3.0455,30.8862,436.4893,-0.0138,0.1590,0.0210,0.9870,1829.0000,1647.0000,1870.0000,,,,
0.9365,284,0,15.7184,-1.9958,445.0787,13.0917,31.7709,424.5792,-0.0136,0.1708,0.0224,0.9850,1814.0000,1656.0000,1870.0000,,,,
0.9477,284,0,15.7184,-1.9958,445.0787,13.0917,31.7709,424.5792,-0.0136,0.1708,0.0224,0.9850,1787.0000,1674.0000,1870.0000,,,,
0.9596,284,0,21.9148,-0.3587,437.2617,19.2886,33.4080,416.7621,-0.0119,0.1783,0.0243,0.9836,1761.0000,1691.0000,1870.0000,,,,
0.9716,284,0,21.9148,-0.3587,437.2617,19.2886,33.4080,416.7621,-0.0119,0.1783,0.0243,0.9836,1736.0000,1715.0000,1870.0000,,,,
0.9835,284,0,27.2810,0.9670,427.3845,24.5022,34.7215,406.8849,-0.0090,0.1845,0.0266,0.9824,1718.0000,1735.0000,1870.0000,,,,
0.9957,284,0,27.2810,0.9670,427.3845,24.5022,34.7215,406.8849,-0.0090,0.1845,0.0266,0.9824,1696.0000,1758.0000,1870.0000,,,,
1.0044,284,0,27.2810,0.9670,427.3845,24.5022,34.7215,406.8849,-0.0090,0.1845,0.0266,0.9824,1685.0000,1768.0000,1870.0000,,,,
1.0159,284,0,40.0042,2.8168,525.3580,36.8464,36.5379,504.8585,-0.0103,0.1568,0.0264,0.9872,1672.0000,1781.0000,1870.0000,,,,
1.0281,284,0,40.0042,2.8168,525.3580,36.8464,36.5379,504.8585,-0.0103,0.1568,0.0264,0.9872,1647.0000,1806.0000,1870.0000,,,,
1.0396,284,0,48.7818,3.3749,519.0163,45.1758,37.0510,498.5168,-0.0102,0.1649,0.0314,0.9858,1631.0000,1806.0000,1870.0000,,,,
1.0513,284,0,48.7818,3.3749,519.0163,45.1758,37.0510,498.5168,-0.0102,0.1649,0.0314,0.9858,1608.0000,1806.0000,1870.0000,,,,
1.0636,284,0,51.2056,3.5000,507.2190,47.6541,37.1820,486.7195,-0.0188,0.1665,0.0318,0.9854,1588.0000,1807.0000,1870.0000,,,,
1.0724,284,0,51.2056,3.5000,507.2190,47.6541,37.1820,486.7195,-0.0188,0.1665,0.0318,0.9854,1573.0000,1807.0000,1870.0000,,,,
1.0842,284,0,51.2056,3.5000,507.2190,47.6541,37.1820,486.7195,-0.0188,0.1665,0.0318,0.9854,1557.0000,1807.0000,1870.0000,,,,
1.0957,284,0,50.5951,5.2957,508.9448,47.2270,38.9965,488.4453,-0.0156,0.1562,0.0330,0.9870,1544.0000,1807.0000,1870.0000,,,,
1.1076,284,0,50.5951,5.2957,508.9448,47.2270,38.9965,488.4453,-0.0156,0.1562,0.0330,0.9870,1532.0000,1807.0000,1870.0000,,,,
1.1204,284,0,52.6722,8.0097,501.7576,49.5955,41.7383,481.2581,-0.0104,0.1588,0.0298,0.9868,1519.0000,1807.0000,1870.0000,,,,
1.1291,284,0,52.6722,8.0097,501.7576,49.5955,41.7383,481.2581,-0.0104,0.1588,0.0298,0.9868,1508.0000,1807.0000,1870.0000,,,,
