t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.0000,39,0,-41.0142,96.3390,724.3652,-40.8004,129.8440,745.4632,-0.0530,-0.0527,-0.0394,0.9964,1858.0000,1836.0000,1889.0000,,,,
0.0092,39,0,-41.0142,96.3390,724.3652,-40.8004,129.8440,745.4632,-0.0530,-0.0527,-0.0394,0.9964,1858.0000,1821.0000,1889.0000,,,,
0.0206,39,0,-41.0142,96.3390,724.3652,-40.8004,129.8440,745.4632,-0.0530,-0.0527,-0.0394,0.9964,1858.0000,1810.0000,1889.0000,,,,
0.0340,39,0,-40.1865,98.5172,726.3513,-39.8716,132.0214,747.4493,-0.0555,-0.0491,-0.0397,0.9965,1858.0000,1802.0000,1889.0000,,,,
0.0439,39,0,-40.1865,98.5172,726.3513,-39.8716,132.0214,747.4493,-0.0555,-0.0491,-0.0397,0.9965,1858.0000,1799.0000,1889.0000,,,,
0.0560,39,0,-39.4612,99.2698,719.8552,-38.9082,132.7709,740.9532,-0.0531,-0.0515,-0.0399,0.9965,1858.0000,1797.0000,1889.0000,,,,
0.0647,39,0,-39.4612,99.2698,719.8552,-38.9082,132.7709,740.9532,-0.0531,-0.0515,-0.0399,0.9965,1858.0000,1792.0000,1889.0000,,,,
0.0759,39,0,-39.4612,99.2698,719.8552,-38.9082,132.7709,740.9532,-0.0531,-0.0515,-0.0399,0.9965,1858.0000,1786.0000,1889.0000,,,,
0.0880,39,0,-37.0078,101.1609,727.2619,-36.7959,134.6659,748.3599,-0.0535,-0.0493,-0.0395,0.9966,1858.0000,1780.0000,1889.0000,,,,
0.0999,39,0,-37.0078,101.1609,727.2619,-36.7959,134.6659,748.3599,-0.0535,-0.0493,-0.0395,0.9966,1858.0000,1774.0000,1889.0000,,,,
0.1121,39,0,-34.4547,101.1738,726.1305,-33.8790,134.6745,747.2285,-0.0532,-0.0480,-0.0414,0.9966,1856.0000,1768.0000,1889.0000,,,,
0.1244,39,0,-34.4547,101.1738,726.1305,-33.8790,134.6745,747.2285,-0.0532,-0.0480,-0.0414,0.9966,1851.0000,1762.0000,1889.0000,,,,
0.1331,39,0,-33.3703,101.4799,734.5621,-32.8234,134.9811,755.6600,-0.0554,-0.0445,-0.0418,0.9966,1848.0000,1758.0000,1889.0000,,,,
0.1438,39,0,-33.3703,101.4799,734.5621,-32.8234,134.9811,755.6600,-0.0554,-0.0445,-0.0418,0.9966,1843.0000,1753.0000,1889.0000,,,,
0.1558,39,0,-30.6386,100.2593,725.0754,-29.9633,133.7581,746.1734,-0.0526,-0.0443,-0.0405,0.9968,1838.0000,1747.0000,1889.0000,,,,
0.1679,39,0,-30.6386,100.2593,725.0754,-29.9633,133.7581,746.1734,-0.0526,-0.0443,-0.0405,0.9968,1834.0000,1742.0000,1889.0000,,,,
0.1810,39,0,-28.3226,100.9174,724.6174,-27.8090,134.4191,745.7153,-0.0574,-0.0440,-0.0404,0.9966,1829.0000,1736.0000,1889.0000,,,,
0.1919,39,0,-28.3226,100.9174,724.6174,-27.8090,134.4191,745.7153,-0.0574,-0.0440,-0.0404,0.9966,1825.0000,1731.0000,1889.0000,,,,
0.2006,39,0,-28.3226,100.9174,724.6174,-27.8090,134.4191,745.7153,-0.0574,-0.0440,-0.0404,0.9966,1821.0000,1727.0000,1889.0000,,,,
0.2120,39,0,-27.3672,102.0309,730.3600,-26.9732,135.5343,751.4580,-0.0543,-0.0424,-0.0404,0.9968,1817.0000,1722.0000,1889.0000,,,,
0.2240,39,0,-27.3672,102.0309,730.3600,-26.9732,135.5343,751.4580,-0.0543,-0.0424,-0.0404,0.9968,1812.0000,1716.0000,1889.0000,,,,
0.2365,39,0,-28.6047,101.4779,730.5655,-28.0366,134.9788,751.6635,-0.0551,-0.0422,-0.0419,0.9967,1808.0000,1710.0000,1889.0000,,,,
0.2479,39,0,-28.6047,101.4779,730.5655,-28.0366,134.9788,751.6635,-0.0551,-0.0422,-0.0419,0.9967,1805.0000,1704.0000,1889.0000,,,,
0.2565,39,0,-28.6047,101.4779,730.5655,-28.0366,134.9788,751.6635,-0.0551,-0.0422,-0.0419,0.9967,1802.0000,1700.0000,1889.0000,,,,
0.2678,39,0,-27.9277,99.1154,715.3318,-27.4703,132.6180,736.4298,-0.0600,-0.0393,-0.0418,0.9965,1799.0000,1694.0000,1889.0000,,,,
0.2800,39,0,-27.9277,99.1154,715.3318,-27.4703,132.6180,736.4298,-0.0600,-0.0393,-0.0418,0.9965,1796.0000,1688.0000,1889.0000,,,,
0.2920,39,0,-28.1571,100.4447,729.1962,-27.5740,133.9453,750.2942,-0.0560,-0.0425,-0.0423,0.9966,1792.0000,1682.0000,1889.0000,,,,
0.3040,39,0,-28.1571,100.4447,729.1962,-27.5740,133.9453,750.2942,-0.0560,-0.0425,-0.0423,0.9966,1790.0000,1677.0000,1889.0000,,,,
0.3158,39,0,-27.8933,100.0263,727.7040,-28.0377,133.5316,748.8019,-0.0551,-0.0400,-0.0413,0.9968,1787.0000,1671.0000,1889.0000,,,,
0.3244,39,0,-27.8933,100.0263,727.7040,-28.0377,133.5316,748.8019,-0.0551,-0.0400,-0.0413,0.9968,1784.0000,1666.0000,1889.0000,,,,
0.3363,39,0,-27.8933,100.0263,727.7040,-28.0377,133.5316,748.8019,-0.0551,-0.0400,-0.0413,0.9968,1782.0000,1659.0000,1889.0000,,,,
0.3478,39,0,-27.9993,100.1438,730.9442,-27.5105,133.6459,752.0422,-0.0548,-0.0427,-0.0425,0.9967,1779.0000,1653.0000,1889.0000,,,,
0.3600,39,0,-27.9993,100.1438,730.9442,-27.5105,133.6459,752.0422,-0.0548,-0.0427,-0.0425,0.9967,1776.0000,1647.0000,1889.0000,,,,
0.3719,39,0,-28.0674,99.7216,728.7820,-27.3781,133.2201,749.8800,-0.0567,-0.0417,-0.0438,0.9966,1773.0000,1641.0000,1889.0000,,,,
0.3810,39,0,-28.0674,99.7216,728.7820,-27.3781,133.2201,749.8800,-0.0567,-0.0417,-0.0438,0.9966,1771.0000,1636.0000,1889.0000,,,,
0.3917,39,0,-28.0674,99.7216,728.7820,-27.3781,133.2201,749.8800,-0.0567,-0.0417,-0.0438,0.9966,1768.0000,1631.0000,1889.0000,,,,
0.4043,39,0,-27.1964,99.4428,729.5777,-26.6174,132.9435,750.6757,-0.0546,-0.0402,-0.0442,0.9967,1765.0000,1624.0000,1889.0000,,,,
0.4162,39,0,-27.1964,99.4428,729.5777,-26.6174,132.9435,750.6757,-0.0546,-0.0402,-0.0442,0.9967,1762.0000,1618.0000,1889.0000,,,,
0.4278,39,0,-23.9780,99.1050,731.8676,-22.9883,132.5961,752.9656,-0.0570,-0.0389,-0.0437,0.9967,1759.0000,1612.0000,1889.0000,,,,
0.4399,39,0,-23.9780,99.1050,731.8676,-22.9883,132.5961,752.9656,-0.0570,-0.0389,-0.0437,0.9967,1754.0000,1608.0000,1889.0000,,,,
0.4487,39,0,-21.5348,98.8405,731.4566,-20.4754,132.3294,752.5546,-0.0560,-0.0364,-0.0440,0.9968,1751.0000,1605.0000,1889.0000,,,,
0.4597,39,0,-21.5348,98.8405,731.4566,-20.4754,132.3294,752.5546,-0.0560,-0.0364,-0.0440,0.9968,1746.0000,1601.0000,1889.0000,,,,
0.4719,39,0,-19.4537,100.1448,729.8572,-18.6503,133.6409,750.9551,-0.0537,-0.0377,-0.0443,0.9969,1741.0000,1597.0000,1889.0000,,,,
0.4839,39,0,-19.4537,100.1448,729.8572,-18.6503,133.6409,750.9551,-0.0537,-0.0377,-0.0443,0.9969,1735.0000,1593.0000,1889.0000,,,,
0.4961,39,0,-19.4537,100.1448,729.8572,-18.6503,133.6409,750.9551,-0.0537,-0.0377,-0.0443,0.9969,1730.0000,1588.0000,1889.0000,,,,
0.5081,39,0,-16.8498,101.3148,727.1463,-15.7716,134.8031,748.2443,-0.0518,-0.0353,-0.0439,0.9971,1725.0000,1584.0000,1889.0000,,,,
0.5191,39,0,-16.8498,101.3148,727.1463,-15.7716,134.8031,748.2443,-0.0518,-0.0353,-0.0439,0.9971,1719.0000,1580.0000,1889.0000,,,,
0.5279,39,0,-13.6646,104.4301,725.7413,-12.8970,137.9270,746.8393,-0.0534,-0.0329,-0.0435,0.9971,1715.0000,1577.0000,1889.0000,,,,
0.5399,39,0,-13.6646,104.4301,725.7413,-12.8970,137.9270,746.8393,-0.0534,-0.0329,-0.0435,0.9971,1706.0000,1573.0000,1889.0000,,,,
0.5519,39,0,-11.6373,106.6902,723.7184,-10.9853,140.1895,744.8164,-0.0476,-0.0315,-0.0433,0.9974,1698.0000,1569.0000,1889.0000,,,,
0.5641,39,0,-11.6373,106.6902,723.7184,-10.9853,140.1895,744.8164,-0.0476,-0.0315,-0.0433,0.9974,1690.0000,1565.0000,1889.0000,,,,
0.5729,39,0,-11.6373,106.6902,723.7184,-10.9853,140.1895,744.8164,-0.0476,-0.0315,-0.0433,0.9974,1684.0000,1561.0000,1889.0000,,,,
0.5838,39,0,-10.4535,108.7581,722.3127,-9.7956,142.2573,743.4107,-0.0566,-0.0326,-0.0442,0.9969,1677.0000,1557.0000,1889.0000,,,,
0.5958,39,0,-10.4535,108.7581,722.3127,-9.7956,142.2573,743.4107,-0.0566,-0.0326,-0.0442,0.9969,1669.0000,1552.0000,1889.0000,,,,
0.6079,39,0,-6.8997,112.2421,724.2019,-6.2023,145.7405,745.2999,-0.0500,-0.0310,-0.0440,0.9973,1662.0000,1547.0000,1889.0000,,,,
0.6199,39,0,-6.8997,112.2421,724.2019,-6.2023,145.7405,745.2999,-0.0500,-0.0310,-0.0440,0.9973,1651.0000,1543.0000,1889.0000,,,,
0.6321,39,0,-3.3268,114.3776,722.3940,-2.5905,147.8752,743.4919,-0.0509,-0.0296,-0.0444,0.9973,1641.0000,1538.0000,1889.0000,,,,
0.6408,39,0,-3.3268,114.3776,722.3940,-2.5905,147.8752,743.4919,-0.0509,-0.0296,-0.0444,0.9973,1634.0000,1536.0000,1889.0000,,,,
0.6519,39,0,-3.3268,114.3776,722.3940,-2.5905,147.8752,743.4919,-0.0509,-0.0296,-0.0444,0.9973,1623.0000,1533.0000,1889.0000,,,,
0.6639,39,0,0.1669,117.2670,720.9533,1.3291,150.7525,742.0513,-0.0495,-0.0277,-0.0456,0.9974,1613.0000,1529.0000,1889.0000,,,,
0.6760,39,0,0.1669,117.2670,720.9533,1.3291,150.7525,742.0513,-0.0495,-0.0277,-0.0456,0.9974,1601.0000,1526.0000,1889.0000,,,,
0.6879,39,0,6.2947,122.3744,717.7296,6.9733,155.8731,738.8276,-0.0492,-0.0247,-0.0464,0.9974,1590.0000,1523.0000,1889.0000,,,,
