t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.4575,374,0,15.1508,59.0887,145.6599,-0.1089,0.0342,-0.1400,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.4657,374,0,15.1209,59.0706,145.7146,-0.1085,0.0348,-0.1397,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.4772,374,0,15.1209,59.0706,145.7146,-0.1085,0.0348,-0.1397,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.4898,374,0,15.1209,59.0706,145.7146,-0.1085,0.0348,-0.1397,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.5012,374,0,15.0546,59.0440,145.6398,-0.1089,0.0336,-0.1401,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.5133,374,0,15.0546,59.0440,145.6398,-0.1089,0.0336,-0.1401,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.5253,374,0,15.0546,59.0440,145.6398,-0.1089,0.0336,-0.1401,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.5342,374,0,15.0546,59.0440,145.6398,-0.1089,0.0336,-0.1401,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.5452,374,0,15.0407,58.8321,145.6782,-0.1083,0.0337,-0.1399,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.5575,374,0,15.0407,58.8321,145.6782,-0.1083,0.0337,-0.1399,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.5698,374,0,15.0407,58.8321,145.6782,-0.1083,0.0337,-0.1399,0.9836,2047.0000,2047.0000,2047.0000,,,,
0.5821,374,0,14.7545,58.3734,145.5401,-0.1074,0.0328,-0.1393,0.9839,2047.0000,2047.0000,2047.0000,,,,
0.5929,374,0,14.7545,58.3734,145.5401,-0.1074,0.0328,-0.1393,0.9839,2047.0000,2047.0000,2047.0000,,,,
0.6022,374,0,14.7545,58.3734,145.5401,-0.1074,0.0328,-0.1393,0.9839,2047.0000,2047.0000,2047.0000,,,,
0.6131,374,0,14.7545,58.3734,145.5401,-0.1074,0.0328,-0.1393,0.9839,2047.0000,2047.0000,2047.0000,,,,
0.6253,374,0,14.6196,58.3350,145.5784,-0.1068,0.0334,-0.1395,0.9839,2047.0000,2047.0000,2047.0000,,,,
0.6376,374,0,14.6196,58.3350,145.5784,-0.1068,0.0334,-0.1395,0.9839,2047.0000,2047.0000,2047.0000,,,,
0.6510,374,0,14.6196,58.3350,145.5784,-0.1068,0.0334,-0.1395,0.9839,2047.0000,2047.0000,2047.0000,,,,
0.6589,374,0,14.7208,57.6548,145.3180,-0.1066,0.0326,-0.1397,0.9839,2047.0000,2047.0000,2047.0000,,,,
0.6700,374,0,14.7208,57.6548,145.3180,-0.1066,0.0326,-0.1397,0.9839,2047.0000,2047.0000,2047.0000,,,,
0.6819,374,0,14.7208,57.6548,145.3180,-0.1066,0.0326,-0.1397,0.9839,2047.0000,2047.0000,2047.0000,,,,
0.6938,374,0,14.5440,57.5686,145.3559,-0.1057,0.0333,-0.1392,0.9840,2047.0000,2047.0000,2047.0000,,,,
0.7055,374,0,14.5440,57.5686,145.3559,-0.1057,0.0333,-0.1392,0.9840,2047.0000,2047.0000,2047.0000,,,,
0.7175,374,0,14.5440,57.5686,145.3559,-0.1057,0.0333,-0.1392,0.9840,2047.0000,2047.0000,2047.0000,,,,
0.7261,374,0,14.5440,57.5686,145.3559,-0.1057,0.0333,-0.1392,0.9840,2047.0000,2047.0000,2047.0000,,,,
0.7379,374,0,14.7784,57.1029,145.1858,-0.1052,0.0332,-0.1386,0.9842,2047.0000,2047.0000,2047.0000,,,,
0.7502,374,0,14.7784,57.1029,145.1858,-0.1052,0.0332,-0.1386,0.9842,2047.0000,2047.0000,2047.0000,,,,
0.7611,374,0,14.7784,57.1029,145.1858,-0.1052,0.0332,-0.1386,0.9842,2047.0000,2047.0000,2047.0000,,,,
0.7735,374,0,15.0725,56.3387,145.0418,-0.1031,0.0346,-0.1380,0.9844,2047.0000,2047.0000,2047.0000,,,,
0.7858,374,0,15.0725,56.3387,145.0418,-0.1031,0.0346,-0.1380,0.9844,2047.0000,2047.0000,2047.0000,,,,
0.7947,374,0,15.0725,56.3387,145.0418,-0.1031,0.0346,-0.1380,0.9844,2047.0000,2047.0000,2047.0000,,,,
0.8054,374,0,15.0725,56.3387,145.0418,-0.1031,0.0346,-0.1380,0.9844,2047.0000,2047.0000,2047.0000,,,,
0.8178,374,0,15.5877,55.1522,144.4656,-0.1020,0.0350,-0.1365,0.9848,2047.0000,2047.0000,2047.0000,,,,
0.8302,374,0,15.5877,55.1522,144.4656,-0.1020,0.0350,-0.1365,0.9848,2047.0000,2047.0000,2047.0000,,,,
0.8409,374,0,15.5877,55.1522,144.4656,-0.1020,0.0350,-0.1365,0.9848,2047.0000,2047.0000,2047.0000,,,,
0.8499,374,0,17.1691,52.9345,143.5031,-0.0974,0.0372,-0.1309,0.9859,2047.0000,2047.0000,2047.0000,,,,
0.8612,374,0,17.1691,52.9345,143.5031,-0.0974,0.0372,-0.1309,0.9859,2047.0000,2047.0000,2047.0000,,,,
0.8733,374,0,17.1691,52.9345,143.5031,-0.0974,0.0372,-0.1309,0.9859,2047.0000,2047.0000,2047.0000,,,,
0.8851,374,0,21.2777,50.3255,143.2327,-0.0936,0.0302,-0.1275,0.9869,2047.0000,2047.0000,2047.0000,,,,
0.8979,374,0,21.2777,50.3255,143.2327,-0.0936,0.0302,-0.1275,0.9869,2047.0000,2047.0000,2047.0000,,,,
0.9098,374,0,21.2777,50.3255,143.2327,-0.0936,0.0302,-0.1275,0.9869,2047.0000,2047.0000,2047.0000,,,,
0.9187,374,0,21.2777,50.3255,143.2327,-0.0936,0.0302,-0.1275,0.9869,2047.0000,2047.0000,2047.0000,,,,
0.9299,374,0,21.3342,49.5274,140.6096,-0.0944,0.0392,-0.1159,0.9880,2047.0000,2047.0000,2047.0000,,,,
0.9416,374,0,21.3342,49.5274,140.6096,-0.0944,0.0392,-0.1159,0.9880,2047.0000,2047.0000,2047.0000,,,,
0.9534,374,0,21.3342,49.5274,140.6096,-0.0944,0.0392,-0.1159,0.9880,2047.0000,2047.0000,2047.0000,,,,
0.9656,374,0,24.3334,48.2926,138.6968,-0.0946,0.0390,-0.1037,0.9893,2047.0000,2047.0000,2047.0000,,,,
0.9779,374,0,24.3334,48.2926,138.6968,-0.0946,0.0390,-0.1037,0.9893,2047.0000,2047.0000,2047.0000,,,,
0.9860,374,0,24.3334,48.2926,138.6968,-0.0946,0.0390,-0.1037,0.9893,2047.0000,2047.0000,2047.0000,,,,
0.9976,374,0,27.0344,47.5266,137.1067,-0.0964,0.0379,-0.0951,0.9901,2047.0000,2047.0000,2047.0000,,,,
1.0093,374,0,27.0344,47.5266,137.1067,-0.0964,0.0379,-0.0951,0.9901,2047.0000,2047.0000,2047.0000,,,,
1.0210,374,0,27.0344,47.5266,137.1067,-0.0964,0.0379,-0.0951,0.9901,2047.0000,2047.0000,2047.0000,,,,
1.0335,374,1,29.6509,45.9462,135.6104,-0.0948,0.0388,-0.0883,0.9908,2047.0000,2047.0000,2047.0000,,,,
1.0426,374,1,29.6509,45.9462,135.6104,-0.0948,0.0388,-0.0883,0.9908,2047.0000,2047.0000,2047.0000,,,,
1.0538,374,1,29.6509,45.9462,135.6104,-0.0948,0.0388,-0.0883,0.9908,2047.0000,2047.0000,2047.0000,,,,
1.0660,374,0,31.5405,44.4280,133.9943,-0.0941,0.0376,-0.0819,0.9915,2047.0000,2047.0000,2047.0000,,,,
1.0777,374,0,31.5405,44.4280,133.9943,-0.0941,0.0376,-0.0819,0.9915,2047.0000,2047.0000,2047.0000,,,,
1.0897,374,0,31.5405,44.4280,133.9943,-0.0941,0.0376,-0.0819,0.9915,2047.0000,2047.0000,2047.0000,,,,
1.1031,374,0,32.9118,42.8030,132.6645,-0.0911,0.0367,-0.0756,0.9923,2047.0000,2047.0000,2047.0000,,,,
1.1109,374,0,32.9118,42.8030,132.6645,-0.0911,0.0367,-0.0756,0.9923,2047.0000,2047.0000,2047.0000,,,,
1.1219,374,0,32.9118,42.8030,132.6645,-0.0911,0.0367,-0.0756,0.9923,2047.0000,2047.0000,2047.0000,,,,
1.1341,374,0,33.9309,40.3436,130.7743,-0.0875,0.0357,-0.0687,0.9932,2047.0000,2047.0000,2047.0000,,,,
1.1454,374,0,33.9309,40.3436,130.7743,-0.0875,0.0357,-0.0687,0.9932,2047.0000,2047.0000,2047.0000,,,,
1.1572,374,0,33.9309,40.3436,130.7743,-0.0875,0.0357,-0.0687,0.9932,2047.0000,2047.0000,2047.0000,,,,
1.1666,374,0,34.4475,37.6952,128.0817,-0.0836,0.0322,-0.0598,0.9942,2047.0000,2047.0000,2047.0000,,,,
1.1780,374,0,34.4475,37.6952,128.0817,-0.0836,0.0322,-0.0598,0.9942,2047.0000,2047.0000,2047.0000,,,,
1.1893,374,0,34.4475,37.6952,128.0817,-0.0836,0.0322,-0.0598,0.9942,2047.0000,2047.0000,2047.0000,,,,
1.2018,374,0,35.1634,33.9952,125.2465,-0.0778,0.0299,-0.0524,0.9951,2047.0000,2047.0000,2047.0000,,,,
1.2138,374,0,35.1634,33.9952,125.2465,-0.0778,0.0299,-0.0524,0.9951,2047.0000,2047.0000,2047.0000,,,,
1.2260,374,0,36.0889,30.5592,122.2055,-0.0743,0.0259,-0.0438,0.9959,2047.0000,2047.0000,2047.0000,,,,
1.2343,374,0,36.0889,30.5592,122.2055,-0.0743,0.0259,-0.0438,0.9959,2047.0000,2047.0000,2047.0000,,,,
1.2455,374,0,36.0889,30.5592,122.2055,-0.0743,0.0259,-0.0438,0.9959,2047.0000,2047.0000,2047.0000,,,,
1.2576,374,0,36.9105,27.9355,120.2844,-0.0673,0.0231,-0.0376,0.9968,2047.0000,2047.0000,2047.0000,,,,
1.2695,374,0,36.9105,27.9355,120.2844,-0.0673,0.0231,-0.0376,0.9968,2047.0000,2047.0000,2047.0000,,,,
1.2816,374,0,38.1013,24.5470,116.5758,-0.0626,0.0191,-0.0258,0.9975,2047.0000,2047.0000,2047.0000,,,,
1.2937,374,0,38.1013,24.5470,116.5758,-0.0626,0.0191,-0.0258,0.9975,2047.0000,2047.0000,2047.0000,,,,
1.3037,374,0,38.1013,24.5470,116.5758,-0.0626,0.0191,-0.0258,0.9975,2047.0000,2047.0000,2047.0000,,,,
1.3144,374,0,38.6810,21.6152,114.3651,-0.0565,0.0167,-0.0220,0.9980,2047.0000,2047.0000,2047.0000,,,,
1.3255,374,0,38.6810,21.6152,114.3651,-0.0565,0.0167,-0.0220,0.9980,2047.0000,2047.0000,2047.0000,,,,
1.3375,374,0,40.0340,19.3080,111.8287,-0.0535,0.0159,-0.0181,0.9983,2047.0000,2047.0000,2047.0000,,,,
1.3499,374,0,40.0340,19.3080,111.8287,-0.0535,0.0159,-0.0181,0.9983,2047.0000,2047.0000,2047.0000,,,,
1.3585,374,0,40.6595,19.1995,110.4260,-0.0560,0.0149,-0.0153,0.9982,2047.0000,2047.0000,2047.0000,,,,
1.3694,374,0,40.6595,19.1995,110.4260,-0.0560,0.0149,-0.0153,0.9982,2047.0000,2047.0000,2047.0000,,,,
1.3821,374,0,40.6595,19.1995,110.4260,-0.0560,0.0149,-0.0153,0.9982,2047.0000,2047.0000,2047.0000,,,,
1.3944,374,0,40.7643,18.9174,109.3319,-0.0541,0.0135,-0.0141,0.9983,2047.0000,2047.0000,2047.0000,,,,
1.4054,374,0,40.7643,18.9174,109.3319,-0.0541,0.0135,-0.0141,0.9983,2047.0000,2047.0000,2047.0000,,,,
1.4181,374,0,40.1164,18.7793,106.9897,-0.0541,0.0101,-0.0117,0.9984,2047.0000,2047.0000,2047.0000,,,,
1.4271,374,0,40.1164,18.7793,106.9897,-0.0541,0.0101,-0.0117,0.9984,2047.0000,2047.0000,2047.0000,,,,
1.4380,374,0,38.5038,18.6610,105.3136,-0.0552,0.0092,-0.0113,0.9984,2047.0000,2047.0000,2047.0000,,,,
1.4509,374,0,38.5038,18.6610,105.3136,-0.0552,0.0092,-0.0113,0.9984,2047.0000,2047.0000,2047.0000,,,,
1.4610,374,0,36.3308,17.8876,103.4482,-0.0537,0.0064,-0.0145,0.9984,2047.0000,2047.0000,2047.0000,,,,
1.4735,374,0,36.3308,17.8876,103.4482,-0.0537,0.0064,-0.0145,0.9984,2047.0000,2047.0000,2047.0000,,,,
1.4850,374,0,36.3308,17.8876,103.4482,-0.0537,0.0064,-0.0145,0.9984,2047.0000,2047.0000,2047.0000,,,,
1.4942,374,0,34.5534,17.1436,101.6559,-0.0532,0.0026,-0.0191,0.9984,2047.0000,2047.0000,2047.0000,,,,
1.5053,374,0,34.5534,17.1436,101.6559,-0.0532,0.0026,-0.0191,0.9984,2047.0000,2047.0000,2047.0000,,,,
1.5175,374,0,31.9498,16.0612,99.2053,-0.0544,0.0017,-0.0257,0.9982,2047.0000,2047.0000,2047.0000,,,,
1.5298,374,0,31.9498,16.0612,99.2053,-0.0544,0.0017,-0.0257,0.9982,2047.0000,2047.0000,2047.0000,,,,
1.5415,374,0,30.3743,15.5157,97.5610,-0.0520,0.0006,-0.0278,0.9983,2047.0000,2047.0000,2047.0000,,,,
1.5518,374,0,30.3743,15.5157,97.5610,-0.0520,0.0006,-0.0278,0.9983,2047.0000,2047.0000,2047.0000,,,,
1.5614,374,0,29.2104,15.1200,95.7421,-0.0519,0.0033,-0.0285,0.9982,2047.0000,2047.0000,2047.0000,,,,
1.5733,374,0,29.2104,15.1200,95.7421,-0.0519,0.0033,-0.0285,0.9982,2047.0000,2047.0000,2047.0000,,,,
1.5853,374,0,28.8895,15.1048,93.5682,-0.0538,0.0057,-0.0288,0.9981,2047.0000,2047.0000,2047.0000,,,,
1.5978,374,0,28.8895,15.1048,93.5682,-0.0538,0.0057,-0.0288,0.9981,2047.0000,2047.0000,2047.0000,,,,
1.6099,374,0,27.7369,14.9850,91.6863,-0.0557,0.0067,-0.0324,0.9979,2047.0000,2047.0000,2047.0000,,,,
1.6185,374,0,27.7369,14.9850,91.6863,-0.0557,0.0067,-0.0324,0.9979,2047.0000,2047.0000,2047.0000,,,,
1.6298,374,0,25.3373,16.2672,90.5049,-0.0616,0.0049,-0.0407,0.9973,2047.0000,2047.0000,2047.0000,,,,
1.6419,374,0,25.3373,16.2672,90.5049,-0.0616,0.0049,-0.0407,0.9973,2047.0000,2047.0000,2047.0000,,,,
1.6539,374,0,23.4947,17.7365,89.6471,-0.0681,0.0021,-0.0479,0.9965,2047.0000,2047.0000,2047.0000,,,,
1.6656,374,0,23.4947,17.7365,89.6471,-0.0681,0.0021,-0.0479,0.9965,2047.0000,2047.0000,2047.0000,,,,
1.6776,374,0,21.9859,18.2995,88.7075,-0.0719,0.0036,-0.0492,0.9962,2047.0000,2047.0000,2047.0000,,,,
1.6864,374,0,21.9859,18.2995,88.7075,-0.0719,0.0036,-0.0492,0.9962,2047.0000,2047.0000,2047.0000,,,,
1.6976,374,0,20.8134,18.4145,87.6529,-0.0717,0.0014,-0.0513,0.9961,2047.0000,2047.0000,2047.0000,,,,
1.7096,374,0,20.8134,18.4145,87.6529,-0.0717,0.0014,-0.0513,0.9961,2047.0000,2047.0000,2047.0000,,,,
1.7213,374,0,19.7463,18.3885,86.5106,-0.0729,-0.0000,-0.0524,0.9960,2047.0000,2047.0000,2047.0000,,,,
1.7348,374,0,19.7463,18.3885,86.5106,-0.0729,-0.0000,-0.0524,0.9960,2047.0000,2047.0000,2047.0000,,,,
1.7434,374,0,18.8008,18.2110,85.2824,-0.0720,-0.0001,-0.0530,0.9960,2047.0000,2047.0000,2047.0000,,,,
1.7532,374,0,18.8008,18.2110,85.2824,-0.0720,-0.0001,-0.0530,0.9960,2047.0000,2047.0000,2047.0000,,,,
1.7656,374,0,17.6829,17.6336,84.1119,-0.0696,-0.0009,-0.0564,0.9960,2047.0000,2047.0000,2047.0000,,,,
1.7780,374,0,17.6829,17.6336,84.1119,-0.0696,-0.0009,-0.0564,0.9960,2047.0000,2047.0000,2047.0000,,,,
1.7899,374,0,16.5506,17.2245,82.8277,-0.0712,0.0002,-0.0613,0.9956,2047.0000,2047.0000,2047.0000,,,,
1.8021,374,0,16.5506,17.2245,82.8277,-0.0712,0.0002,-0.0613,0.9956,2047.0000,2047.0000,2047.0000,,,,
1.8106,374,0,15.5310,17.7208,81.9500,-0.0710,0.0001,-0.0636,0.9954,2047.0000,2047.0000,2047.0000,,,,
1.8214,374,0,15.5310,17.7208,81.9500,-0.0710,0.0001,-0.0636,0.9954,2047.0000,2047.0000,2047.0000,,,,
1.8332,374,0,14.7248,17.7442,80.4467,-0.0727,-0.0024,-0.0644,0.9953,2047.0000,2047.0000,2047.0000,,,,
1.8456,374,0,14.7248,17.7442,80.4467,-0.0727,-0.0024,-0.0644,0.9953,2047.0000,2047.0000,2047.0000,,,,
1.8572,374,0,13.9050,17.0882,79.2744,-0.0694,-0.0025,-0.0659,0.9954,2047.0000,2047.0000,2047.0000,,,,
1.8662,374,0,13.9050,17.0882,79.2744,-0.0694,-0.0025,-0.0659,0.9954,2047.0000,2047.0000,2047.0000,,,,
1.8769,374,0,13.2531,16.2838,77.7067,-0.0675,-0.0059,-0.0669,0.9955,2047.0000,2047.0000,2047.0000,,,,
1.8905,374,0,13.2531,16.2838,77.7067,-0.0675,-0.0059,-0.0669,0.9955,2047.0000,2047.0000,2047.0000,,,,
1.9014,374,0,12.1615,15.4046,76.3231,-0.0656,-0.0031,-0.0692,0.9954,2047.0000,2047.0000,2047.0000,,,,
1.9134,374,0,12.1615,15.4046,76.3231,-0.0656,-0.0031,-0.0692,0.9954,2047.0000,2047.0000,2047.0000,,,,
1.9251,374,0,11.0776,14.9618,74.9670,-0.0641,-0.0034,-0.0724,0.9953,2047.0000,2047.0000,2047.0000,,,,
1.9348,374,0,11.0776,14.9618,74.9670,-0.0641,-0.0034,-0.0724,0.9953,2047.0000,2047.0000,2047.0000,,,,
1.9453,374,0,10.1627,14.2963,73.3334,-0.0656,-0.0053,-0.0758,0.9949,2047.0000,2047.0000,2047.0000,,,,
1.9576,374,0,9.2560,13.7698,71.9193,-0.0663,-0.0063,-0.0791,0.9946,2047.0000,2047.0000,2047.0000,,,,
1.9695,374,0,9.2560,13.7698,71.9193,-0.0663,-0.0063,-0.0791,0.9946,2047.0000,2047.0000,2047.0000,,,,
1.9816,374,0,8.8752,13.5216,71.2816,-0.0667,-0.0054,-0.0806,0.9945,2047.0000,2047.0000,2047.0000,,,,
1.9952,374,0,8.8752,13.5216,71.2816,-0.0667,-0.0054,-0.0806,0.9945,2047.0000,2047.0000,2047.0000,,,,
2.0027,374,0,8.8726,12.5549,69.9743,-0.0615,-0.0073,-0.0813,0.9948,2047.0000,2047.0000,2047.0000,,,,
2.0130,374,0,8.8726,12.5549,69.9743,-0.0615,-0.0073,-0.0813,0.9948,2047.0000,2047.0000,2047.0000,,,,
2.0252,374,0,9.1311,11.4033,68.6288,-0.0596,-0.0072,-0.0799,0.9950,2047.0000,2047.0000,2047.0000,,,,
2.0384,374,0,8.8984,10.3249,67.9522,-0.0555,-0.0026,-0.0806,0.9952,2047.0000,2047.0000,2047.0000,,,,
2.0498,374,0,8.8984,10.3249,67.9522,-0.0555,-0.0026,-0.0806,0.9952,2047.0000,2047.0000,2047.0000,,,,
2.0579,374,0,8.9003,9.8921,67.4344,-0.0533,-0.0025,-0.0808,0.9953,2047.0000,2047.0000,2047.0000,,,,
2.0697,374,0,8.9003,9.8921,67.4344,-0.0533,-0.0025,-0.0808,0.9953,2047.0000,2047.0000,2047.0000,,,,
2.0812,374,0,8.8084,9.2438,66.4248,-0.0513,-0.0023,-0.0802,0.9955,2047.0000,2047.0000,2047.0000,,,,
2.0936,374,0,8.3726,8.5451,65.3730,-0.0495,-0.0026,-0.0804,0.9955,2047.0000,2047.0000,2047.0000,,,,
2.1052,374,0,8.3726,8.5451,65.3730,-0.0495,-0.0026,-0.0804,0.9955,2047.0000,2047.0000,2047.0000,,,,
2.1173,374,0,8.1850,8.2662,64.8734,-0.0488,-0.0019,-0.0809,0.9955,2047.0000,2047.0000,2047.0000,,,,
2.1266,374,0,8.1850,8.2662,64.8734,-0.0488,-0.0019,-0.0809,0.9955,2047.0000,2047.0000,2047.0000,,,,
2.1390,374,0,7.9522,7.7346,63.8290,-0.0497,0.0008,-0.0812,0.9955,2047.0000,2047.0000,2047.0000,,,,
2.1500,374,0,7.9379,7.0759,62.8706,-0.0448,0.0032,-0.0812,0.9957,2047.0000,2047.0000,2047.0000,,,,
2.1612,374,0,7.9379,7.0759,62.8706,-0.0448,0.0032,-0.0812,0.9957,2047.0000,2047.0000,2047.0000,,,,
2.1739,374,0,8.0753,6.8723,62.3764,-0.0440,0.0052,-0.0793,0.9959,2047.0000,2047.0000,2047.0000,,,,
2.1850,374,0,8.0753,6.8723,62.3764,-0.0440,0.0052,-0.0793,0.9959,2047.0000,2047.0000,2047.0000,,,,
2.1945,374,0,8.2532,6.6999,61.4317,-0.0436,0.0070,-0.0749,0.9962,2047.0000,2047.0000,2047.0000,,,,
2.2059,374,0,7.4541,6.4933,60.6174,-0.0420,0.0060,-0.0750,0.9963,2047.0000,2047.0000,2047.0000,,,,
2.2187,374,0,7.4541,6.4933,60.6174,-0.0420,0.0060,-0.0750,0.9963,2047.0000,2047.0000,2047.0000,,,,
2.2290,374,0,6.8264,6.1908,60.1941,-0.0394,0.0048,-0.0770,0.9962,2047.0000,2047.0000,2047.0000,,,,
2.2415,374,0,5.8569,5.8576,59.6550,-0.0389,0.0010,-0.0793,0.9961,2047.0000,2047.0000,2047.0000,,,,
2.2498,374,0,5.8569,5.8576,59.6550,-0.0389,0.0010,-0.0793,0.9961,2047.0000,2047.0000,2047.0000,,,,
2.2612,374,0,5.3856,5.7578,59.1962,-0.0414,-0.0002,-0.0802,0.9959,2047.0000,2047.0000,2047.0000,,,,
2.2738,374,0,5.3856,5.7578,59.1962,-0.0414,-0.0002,-0.0802,0.9959,2047.0000,2047.0000,2047.0000,,,,
