t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
1.6633,79,0,-77.2614,-105.1775,227.4958,-0.0862,0.0267,-0.1264,0.9879,2047.0000,2047.0000,2047.0000,,,,
1.6727,79,0,-77.2614,-105.1775,227.4958,-0.0862,0.0267,-0.1264,0.9879,2047.0000,2047.0000,2047.0000,,,,
1.6836,79,0,-77.2614,-105.1775,227.4958,-0.0862,0.0267,-0.1264,0.9879,2047.0000,2047.0000,2047.0000,,,,
1.6956,79,0,-77.2614,-105.1775,227.4958,-0.0862,0.0267,-0.1264,0.9879,2047.0000,2047.0000,2047.0000,,,,
1.7079,79,0,-77.6077,-108.2979,221.1252,-0.0800,0.0271,-0.1308,0.9878,2047.0000,2047.0000,2047.0000,,,,
1.7187,79,0,-77.6077,-108.2979,221.1252,-0.0800,0.0271,-0.1308,0.9878,2047.0000,2047.0000,2047.0000,,,,
1.7312,79,0,-77.6077,-108.2979,221.1252,-0.0800,0.0271,-0.1308,0.9878,2047.0000,2047.0000,2047.0000,,,,
1.7401,79,0,-77.6077,-108.2979,221.1252,-0.0800,0.0271,-0.1308,0.9878,2047.0000,2047.0000,2047.0000,,,,
1.7517,79,0,-77.7000,-110.6700,216.2770,-0.0755,0.0277,-0.1322,0.9880,2047.0000,2047.0000,2047.0000,,,,
1.7634,79,0,-77.7000,-110.6700,216.2770,-0.0755,0.0277,-0.1322,0.9880,2047.0000,2047.0000,2047.0000,,,,
1.7753,79,0,-77.7000,-110.6700,216.2770,-0.0755,0.0277,-0.1322,0.9880,2047.0000,2047.0000,2047.0000,,,,
1.7872,79,0,-77.7000,-110.6700,216.2770,-0.0755,0.0277,-0.1322,0.9880,2047.0000,2047.0000,2047.0000,,,,
1.7959,79,0,-77.4833,-111.1075,211.4287,-0.0758,0.0255,-0.1305,0.9882,2047.0000,2047.0000,2047.0000,,,,
1.8071,79,0,-77.4833,-111.1075,211.4287,-0.0758,0.0255,-0.1305,0.9882,2047.0000,2047.0000,2047.0000,,,,
1.8204,79,0,-77.4833,-111.1075,211.4287,-0.0758,0.0255,-0.1305,0.9882,2047.0000,2047.0000,2047.0000,,,,
1.8310,79,0,-77.4833,-111.1075,211.4287,-0.0758,0.0255,-0.1305,0.9882,2047.0000,2047.0000,2047.0000,,,,
1.8438,79,0,-75.8354,-105.0611,211.3184,-0.0940,0.0154,-0.1250,0.9876,2047.0000,2047.0000,2047.0000,,,,
1.8546,79,0,-75.8354,-105.0611,211.3184,-0.0940,0.0154,-0.1250,0.9876,2047.0000,2047.0000,2047.0000,,,,
1.8635,79,0,-75.8354,-105.0611,211.3184,-0.0940,0.0154,-0.1250,0.9876,2047.0000,2047.0000,2047.0000,,,,
