t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
1.5044,343,0,52.1028,26.0056,441.4300,-0.0701,-0.3083,-0.1529,0.9363,1418.0000,1626.0000,1863.0000,,,,
1.5127,343,0,52.1028,26.0056,441.4300,-0.0701,-0.3083,-0.1529,0.9363,1473.0000,1590.0000,1863.0000,,,,
1.5245,343,0,52.1028,26.0056,441.4300,-0.0701,-0.3083,-0.1529,0.9363,1546.0000,1552.0000,1863.0000,,,,
1.5357,343,0,52.1028,26.0056,441.4300,-0.0701,-0.3083,-0.1529,0.9363,1603.0000,1524.0000,1863.0000,,,,
1.5484,343,0,52.1028,26.0056,441.4300,-0.0701,-0.3083,-0.1529,0.9363,1649.0000,1501.0000,1863.0000,,,,
1.5602,343,0,1.1831,35.0099,437.8101,0.3518,-0.2819,-0.0190,0.8924,1688.0000,1483.0000,1863.0000,,,,
1.5728,343,0,1.1831,35.0099,437.8101,0.3518,-0.2819,-0.0190,0.8924,1781.0000,1447.0000,1863.0000,,,,
1.5815,343,0,1.1831,35.0099,437.8101,0.3518,-0.2819,-0.0190,0.8924,1828.0000,1431.0000,1863.0000,,,,
1.5927,343,0,1.1831,35.0099,437.8101,0.3518,-0.2819,-0.0190,0.8924,1848.0000,1411.0000,1863.0000,,,,
1.6045,343,0,1.1831,35.0099,437.8101,0.3518,-0.2819,-0.0190,0.8924,1849.0000,1393.0000,1863.0000,,,,
1.6161,343,0,-27.2386,7.7416,482.4076,-0.1636,-0.0530,-0.0606,0.9832,1850.0000,1377.0000,1863.0000,,,,
1.6281,343,0,-27.2386,7.7416,482.4076,-0.1636,-0.0530,-0.0606,0.9832,1850.0000,1340.0000,1863.0000,,,,
1.6405,343,0,-27.2386,7.7416,482.4076,-0.1636,-0.0530,-0.0606,0.9832,1850.0000,1311.0000,1863.0000,,,,
1.6491,343,0,-27.2386,7.7416,482.4076,-0.1636,-0.0530,-0.0606,0.9832,1850.0000,1288.0000,1863.0000,,,,
1.6600,343,0,-27.2386,7.7416,482.4076,-0.1636,-0.0530,-0.0606,0.9832,1850.0000,1262.0000,1863.0000,,,,
1.6722,343,0,21.4914,-6.1934,669.6650,0.3583,0.3903,-0.1700,0.8309,1850.0000,1237.0000,1863.0000,,,,
