t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
1.8173,164,0,-114.2668,-62.1287,140.1863,-0.0353,0.0695,0.0277,0.9966,2028.0000,2028.0000,2028.0000,,,,
1.8298,164,0,-110.7607,-59.3162,140.3681,-0.0385,0.0692,0.0338,0.9963,2028.0000,2028.0000,2028.0000,,,,
1.8424,164,0,-110.7607,-59.3162,140.3681,-0.0385,0.0692,0.0338,0.9963,2028.0000,2028.0000,2028.0000,,,,
1.8536,164,0,-104.8063,-53.9528,141.4398,-0.0505,0.0686,0.0454,0.9953,2028.0000,2028.0000,2028.0000,,,,
1.8627,164,0,-104.8063,-53.9528,141.4398,-0.0505,0.0686,0.0454,0.9953,2028.0000,2028.0000,2028.0000,,,,
1.8735,164,0,-104.8063,-53.9528,141.4398,-0.0505,0.0686,0.0454,0.9953,2028.0000,2028.0000,2028.0000,,,,
1.8874,164,0,-101.6605,-50.5909,141.5246,-0.0572,0.0678,0.0499,0.9948,2028.0000,2028.0000,2028.0000,,,,
1.8978,164,0,-101.6605,-50.5909,141.5246,-0.0572,0.0678,0.0499,0.9948,2028.0000,2028.0000,2028.0000,,,,
1.9104,164,0,-101.6605,-50.5909,141.5246,-0.0572,0.0678,0.0499,0.9948,2028.0000,2028.0000,2028.0000,,,,
1.9220,164,0,-95.6083,-45.7201,141.3763,-0.0566,0.0705,0.0517,0.9946,2028.0000,2028.0000,2028.0000,,,,
1.9307,164,0,-95.6083,-45.7201,141.3763,-0.0566,0.0705,0.0517,0.9946,2028.0000,2028.0000,2028.0000,,,,
1.9425,164,0,-89.0321,-42.1421,140.9559,-0.0576,0.0729,0.0561,0.9941,2028.0000,2028.0000,2028.0000,,,,
1.9539,164,0,-89.0321,-42.1421,140.9559,-0.0576,0.0729,0.0561,0.9941,2028.0000,2028.0000,2028.0000,,,,
1.9664,164,0,-89.0321,-42.1421,140.9559,-0.0576,0.0729,0.0561,0.9941,2028.0000,2028.0000,2028.0000,,,,
1.9784,164,0,-85.2318,-39.9922,140.5907,-0.0598,0.0734,0.0604,0.9937,2028.0000,2028.0000,2028.0000,,,,
1.9878,164,0,-85.2318,-39.9922,140.5907,-0.0598,0.0734,0.0604,0.9937,2028.0000,2028.0000,2028.0000,,,,
1.9981,164,0,-85.2318,-39.9922,140.5907,-0.0598,0.0734,0.0604,0.9937,2028.0000,2028.0000,2028.0000,,,,
2.0116,164,0,-80.4466,-37.0662,139.4335,-0.0617,0.0722,0.0666,0.9932,2028.0000,2028.0000,2028.0000,,,,
2.0215,164,0,-80.4466,-37.0662,139.4335,-0.0617,0.0722,0.0666,0.9932,2028.0000,2028.0000,2028.0000,,,,
2.0344,164,0,-75.3990,-34.0560,137.3130,-0.0579,0.0677,0.0706,0.9935,2028.0000,2028.0000,2028.0000,,,,
2.0461,164,0,-75.3990,-34.0560,137.3130,-0.0579,0.0677,0.0706,0.9935,2028.0000,2028.0000,2028.0000,,,,
2.0553,164,0,-75.3990,-34.0560,137.3130,-0.0579,0.0677,0.0706,0.9935,2028.0000,2028.0000,2028.0000,,,,
2.0658,164,0,-72.5618,-32.4435,136.3959,-0.0585,0.0678,0.0726,0.9933,2028.0000,2028.0000,2028.0000,,,,
2.0780,164,0,-72.5618,-32.4435,136.3959,-0.0585,0.0678,0.0726,0.9933,2028.0000,2028.0000,2028.0000,,,,
2.0894,164,0,-72.5618,-32.4435,136.3959,-0.0585,0.0678,0.0726,0.9933,2028.0000,2028.0000,2028.0000,,,,
2.1026,164,0,-67.9895,-30.7265,134.8139,-0.0556,0.0701,0.0745,0.9932,2028.0000,2028.0000,2028.0000,,,,
2.1137,164,0,-67.9895,-30.7265,134.8139,-0.0556,0.0701,0.0745,0.9932,2028.0000,2028.0000,2028.0000,,,,
2.1232,164,0,-67.9895,-30.7265,134.8139,-0.0556,0.0701,0.0745,0.9932,2028.0000,2028.0000,2028.0000,,,,
2.1337,164,0,-64.1405,-29.1973,132.6930,-0.0552,0.0678,0.0778,0.9931,2028.0000,2028.0000,2028.0000,,,,
2.1462,164,0,-64.1405,-29.1973,132.6930,-0.0552,0.0678,0.0778,0.9931,2028.0000,2028.0000,2028.0000,,,,
2.1582,164,0,-60.8370,-26.7178,130.4062,-0.0517,0.0636,0.0783,0.9936,2028.0000,2028.0000,2028.0000,,,,
2.1704,164,0,-60.8370,-26.7178,130.4062,-0.0517,0.0636,0.0783,0.9936,2028.0000,2028.0000,2028.0000,,,,
2.1784,164,0,-60.8370,-26.7178,130.4062,-0.0517,0.0636,0.0783,0.9936,2028.0000,2028.0000,2028.0000,,,,
2.1901,164,0,-58.3915,-25.5747,129.3004,-0.0498,0.0647,0.0790,0.9935,2028.0000,2028.0000,2028.0000,,,,
2.2023,164,0,-58.3915,-25.5747,129.3004,-0.0498,0.0647,0.0790,0.9935,2028.0000,2028.0000,2028.0000,,,,
2.2141,164,0,-58.3915,-25.5747,129.3004,-0.0498,0.0647,0.0790,0.9935,2028.0000,2028.0000,2028.0000,,,,
2.2260,164,0,-54.3464,-23.5927,128.0798,-0.0514,0.0654,0.0804,0.9933,2028.0000,2028.0000,2028.0000,,,,
